order_id,customer_id,order_ts,status,order_date,order_month,item_count,total_quantity,gross_revenue,total_cost,gross_margin,net_revenue,net_margin,cost_pct
9107,137,2024-12-08 20:12:23,completed,2024-12-08,2024-12,1,1,57.61,39.37,18.240000000000002,57.61,18.240000000000002,0.6834
9108,1522,2024-12-08 20:22:52,refunded,2024-12-08,2024-12,3,6,149.86,86.72999999999999,63.129999999999995,149.86,63.129999999999995,0.5787
9109,1292,2024-12-08 20:27:50,completed,2024-12-08,2024-12,1,4,281.28,134.44,146.83999999999997,281.28,146.83999999999997,0.478
9110,1101,2024-12-08 20:35:34,completed,2024-12-08,2024-12,2,4,184.85999999999999,88.83999999999999,96.02,184.85999999999999,96.02,0.4806
9111,24,2024-12-08 20:35:54,cancelled,2024-12-08,2024-12,1,3,198.06,140.31,57.75,198.06,57.75,0.7084
9112,633,2024-12-08 20:39:28,completed,2024-12-08,2024-12,1,5,514.75,236.29999999999998,278.45000000000005,514.75,278.45000000000005,0.4591
9113,1578,2024-12-08 20:43:28,completed,2024-12-08,2024-12,4,11,315.63,148.18,167.45000000000002,315.63,167.45000000000002,0.4695
9114,764,2024-12-08 21:03:44,completed,2024-12-08,2024-12,4,10,361.07,175.26999999999998,185.8,361.07,185.8,0.4854
9115,1896,2024-12-08 21:05:11,completed,2024-12-08,2024-12,2,9,91.24000000000001,51.92999999999999,39.31,91.24000000000001,39.31,0.5692
9116,1036,2024-12-08 21:09:31,cancelled,2024-12-08,2024-12,2,6,308.57,124.36999999999999,184.20000000000002,308.57,184.20000000000002,0.4031
9117,1189,2024-12-08 21:12:09,cancelled,2024-12-08,2024-12,3,10,316.02,168.48,147.54000000000002,316.02,147.54000000000002,0.5331
9118,804,2024-12-08 21:35:44,completed,2024-12-08,2024-12,3,7,450.55,280.40000000000003,170.14999999999998,450.55,170.14999999999998,0.6224
9119,559,2024-12-08 22:01:55,refunded,2024-12-08,2024-12,3,13,675.72,354.93,320.78999999999996,675.72,320.78999999999996,0.5253
9120,1516,2024-12-08 22:04:32,completed,2024-12-08,2024-12,2,5,368.99,154.0,214.99,368.99,214.99,0.4174
9121,747,2024-12-08 22:12:40,refunded,2024-12-08,2024-12,2,9,943.5799999999999,491.26,452.32000000000005,943.5799999999999,452.32000000000005,0.5206
9122,149,2024-12-08 22:35:41,refunded,2024-12-08,2024-12,4,12,402.28000000000003,179.25,223.03,402.28000000000003,223.03,0.4456
9123,1069,2024-12-08 22:58:52,refunded,2024-12-08,2024-12,1,1,50.83,20.16,30.669999999999998,50.83,30.669999999999998,0.3966
9124,868,2024-12-08 23:01:26,completed,2024-12-08,2024-12,2,5,280.62,112.11999999999999,168.5,280.62,168.5,0.3995
9125,438,2024-12-08 23:22:50,completed,2024-12-08,2024-12,2,3,116.73,71.7,45.03000000000001,116.73,45.03000000000001,0.6142
9126,1845,2024-12-08 23:28:11,completed,2024-12-08,2024-12,1,3,298.86,191.22,107.64000000000001,298.86,107.64000000000001,0.6398
9127,1245,2024-12-09 00:31:16,refunded,2024-12-09,2024-12,1,3,292.56,161.97,130.59,292.56,130.59,0.5536
9128,1260,2024-12-09 00:48:03,completed,2024-12-09,2024-12,1,4,54.32,33.48,20.840000000000003,54.32,20.840000000000003,0.6163
9129,24,2024-12-09 01:17:54,completed,2024-12-09,2024-12,4,11,287.02,130.39,156.63,287.02,156.63,0.4543
9130,1860,2024-12-09 01:24:17,completed,2024-12-09,2024-12,4,10,573.21,233.42999999999998,339.78000000000003,573.21,339.78000000000003,0.4072
9131,1623,2024-12-09 01:28:53,completed,2024-12-09,2024-12,3,8,203.43,90.25999999999999,113.16999999999999,203.43,113.16999999999999,0.4437
9132,1259,2024-12-09 01:46:31,completed,2024-12-09,2024-12,4,12,375.90999999999997,175.87,200.04,375.90999999999997,200.04,0.4679
9133,17,2024-12-09 02:02:42,completed,2024-12-09,2024-12,4,14,505.26,288.06,217.2,505.26,217.2,0.5701
9134,1792,2024-12-09 02:16:23,refunded,2024-12-09,2024-12,1,5,215.6,121.7,93.89999999999999,215.6,93.89999999999999,0.5645
9135,33,2024-12-09 02:29:42,completed,2024-12-09,2024-12,4,12,584.75,281.52,303.23,584.75,303.23,0.4814
9136,282,2024-12-09 02:40:34,completed,2024-12-09,2024-12,4,11,415.75,224.82,190.93,415.75,190.93,0.5408
9137,1384,2024-12-09 03:08:18,refunded,2024-12-09,2024-12,1,1,13.53,5.68,7.85,13.53,7.85,0.4198
9138,1473,2024-12-09 03:16:08,completed,2024-12-09,2024-12,4,12,395.74,253.92000000000002,141.81999999999996,395.74,141.81999999999996,0.6416
9139,1990,2024-12-09 03:33:20,completed,2024-12-09,2024-12,3,8,221.47,137.46,84.00999999999999,221.47,84.00999999999999,0.6207
9140,1623,2024-12-09 03:44:00,cancelled,2024-12-09,2024-12,4,14,621.7600000000001,362.47999999999996,259.2800000000001,621.7600000000001,259.2800000000001,0.583
9141,890,2024-12-09 03:44:44,completed,2024-12-09,2024-12,2,5,182.82999999999998,110.17999999999999,72.64999999999999,182.82999999999998,72.64999999999999,0.6026
9142,1541,2024-12-09 04:18:08,completed,2024-12-09,2024-12,3,12,294.12,141.91,152.20999999999998,294.12,152.20999999999998,0.4825
9143,1260,2024-12-09 04:26:16,completed,2024-12-09,2024-12,4,5,333.9,176.63,157.27,333.9,157.27,0.529
9144,904,2024-12-09 05:14:06,completed,2024-12-09,2024-12,3,6,234.60999999999999,103.94,130.67,234.60999999999999,130.67,0.443
9145,1293,2024-12-09 05:31:13,completed,2024-12-09,2024-12,4,13,478.24,235.22,243.01999999999998,478.24,243.01999999999998,0.4918
9146,375,2024-12-09 05:37:08,cancelled,2024-12-09,2024-12,1,1,60.57,35.91,24.660000000000004,60.57,24.660000000000004,0.5929
9147,1708,2024-12-09 05:47:28,completed,2024-12-09,2024-12,2,8,126.12,71.96,54.16000000000001,126.12,54.16000000000001,0.5706
9148,28,2024-12-09 05:53:44,completed,2024-12-09,2024-12,1,5,305.45000000000005,118.69999999999999,186.75000000000006,305.45000000000005,186.75000000000006,0.3886
9149,1948,2024-12-09 06:04:35,completed,2024-12-09,2024-12,3,5,331.96999999999997,195.6,136.36999999999998,331.96999999999997,136.36999999999998,0.5892
9150,1789,2024-12-09 06:09:23,completed,2024-12-09,2024-12,1,4,75.36,35.76,39.6,75.36,39.6,0.4745
9151,1443,2024-12-09 06:44:21,refunded,2024-12-09,2024-12,2,9,509.94,252.70999999999998,257.23,509.94,257.23,0.4956
9152,1914,2024-12-09 07:28:40,completed,2024-12-09,2024-12,3,8,268.32,159.84,108.48000000000002,268.32,108.48000000000002,0.5957
9153,105,2024-12-09 08:23:20,completed,2024-12-09,2024-12,4,12,899.29,525.84,373.45000000000005,899.29,373.45000000000005,0.5847
9154,986,2024-12-09 08:29:20,completed,2024-12-09,2024-12,1,3,215.34,83.52,131.82,215.34,131.82,0.3879
9155,816,2024-12-09 08:44:53,completed,2024-12-09,2024-12,2,4,183.57999999999998,103.72,79.85999999999999,183.57999999999998,79.85999999999999,0.565
9156,754,2024-12-09 09:38:52,completed,2024-12-09,2024-12,1,5,137.7,75.3,62.39999999999999,137.7,62.39999999999999,0.5468
9157,642,2024-12-09 09:52:38,completed,2024-12-09,2024-12,2,4,316.0,203.34,112.66000000000003,316.0,112.66000000000003,0.6435
9158,250,2024-12-09 10:07:00,completed,2024-12-09,2024-12,3,8,529.6,320.12,209.48000000000002,529.6,209.48000000000002,0.6045
9159,1699,2024-12-09 10:15:50,completed,2024-12-09,2024-12,4,7,241.51,108.33,133.18,241.51,133.18,0.4486
9160,90,2024-12-09 10:24:33,refunded,2024-12-09,2024-12,2,5,194.25,87.65,106.60000000000002,194.25,106.60000000000002,0.4512
9161,35,2024-12-09 10:40:00,completed,2024-12-09,2024-12,1,1,70.81,31.35,39.46,70.81,39.46,0.4427
9162,364,2024-12-09 11:20:27,completed,2024-12-09,2024-12,2,6,263.97,127.53,136.44,263.97,136.44,0.4831
9163,700,2024-12-09 11:31:17,completed,2024-12-09,2024-12,2,8,372.19,218.44,153.75,372.19,153.75,0.5869
9164,476,2024-12-09 11:54:33,refunded,2024-12-09,2024-12,3,6,239.94,103.75,136.19000000000003,239.94,136.19000000000003,0.4324
9165,430,2024-12-09 11:58:32,cancelled,2024-12-09,2024-12,3,8,186.01,98.11,87.9,186.01,87.9,0.5274
9166,1530,2024-12-09 12:42:11,completed,2024-12-09,2024-12,4,10,225.09,108.27,116.82000000000001,225.09,116.82000000000001,0.481
9167,1713,2024-12-09 12:46:35,refunded,2024-12-09,2024-12,3,5,209.95999999999998,90.52000000000001,119.44,209.95999999999998,119.44,0.4311
9168,1906,2024-12-09 13:22:46,completed,2024-12-09,2024-12,2,8,149.88,68.52000000000001,81.36,149.88,81.36,0.4572
9169,1398,2024-12-09 13:25:24,completed,2024-12-09,2024-12,1,1,20.17,7.81,12.360000000000003,20.17,12.360000000000003,0.3872
9170,357,2024-12-09 13:53:37,refunded,2024-12-09,2024-12,4,16,471.53999999999996,241.04000000000002,230.49999999999997,471.53999999999996,230.49999999999997,0.5112
9171,591,2024-12-09 14:00:38,cancelled,2024-12-09,2024-12,1,5,42.55,17.65,24.9,42.55,24.9,0.4148
9172,1713,2024-12-09 14:05:29,completed,2024-12-09,2024-12,2,9,297.51,120.46,177.04999999999998,297.51,177.04999999999998,0.4049
9173,989,2024-12-09 14:09:40,completed,2024-12-09,2024-12,2,7,237.05,99.22999999999999,137.82000000000002,237.05,137.82000000000002,0.4186
9174,1442,2024-12-09 14:11:09,cancelled,2024-12-09,2024-12,4,12,408.02,213.64,194.38,408.02,194.38,0.5236
9175,596,2024-12-09 14:27:55,completed,2024-12-09,2024-12,2,7,467.63,243.41999999999996,224.21000000000004,467.63,224.21000000000004,0.5205
9176,1401,2024-12-09 15:39:32,completed,2024-12-09,2024-12,2,8,440.68,284.52,156.16,440.68,156.16,0.6456
9177,1564,2024-12-09 15:45:46,refunded,2024-12-09,2024-12,4,14,734.8199999999999,345.09,389.73,734.8199999999999,389.73,0.4696
9178,1214,2024-12-09 16:07:09,cancelled,2024-12-09,2024-12,2,6,132.0,64.08,67.91999999999999,132.0,67.91999999999999,0.4855
9179,1713,2024-12-09 16:16:16,completed,2024-12-09,2024-12,4,13,649.66,286.16,363.5,649.66,363.5,0.4405
9180,867,2024-12-09 16:45:03,completed,2024-12-09,2024-12,1,4,124.2,52.72,71.48,124.2,71.48,0.4245
9181,321,2024-12-09 16:47:20,cancelled,2024-12-09,2024-12,3,13,290.3,152.26000000000002,138.04000000000002,290.3,138.04000000000002,0.5245
9182,1008,2024-12-09 17:13:10,completed,2024-12-09,2024-12,3,14,744.5799999999999,404.98,339.6,744.5799999999999,339.6,0.5439
9183,422,2024-12-09 17:18:41,completed,2024-12-09,2024-12,1,3,140.28,85.71000000000001,54.56999999999999,140.28,54.56999999999999,0.611
9184,24,2024-12-09 17:43:02,cancelled,2024-12-09,2024-12,4,17,382.33000000000004,199.26999999999998,183.06,382.33000000000004,183.06,0.5212
9185,388,2024-12-09 17:46:27,refunded,2024-12-09,2024-12,4,12,410.18,194.63,215.55,410.18,215.55,0.4745
9186,713,2024-12-09 18:02:05,cancelled,2024-12-09,2024-12,1,3,37.95,17.04,20.910000000000004,37.95,20.910000000000004,0.449
9187,1800,2024-12-09 18:07:45,completed,2024-12-09,2024-12,1,2,126.22,61.28,64.94,126.22,64.94,0.4855
9188,722,2024-12-09 18:08:37,completed,2024-12-09,2024-12,1,5,182.0,86.25,95.75,182.0,95.75,0.4739
9189,599,2024-12-09 18:09:50,completed,2024-12-09,2024-12,4,13,521.49,281.11,240.38,521.49,240.38,0.5391
9190,1266,2024-12-09 18:16:37,completed,2024-12-09,2024-12,2,7,212.44,116.23,96.21000000000001,212.44,96.21000000000001,0.5471
9191,513,2024-12-09 18:16:45,completed,2024-12-09,2024-12,4,15,504.11,266.28,237.82999999999998,504.11,237.82999999999998,0.5282
9192,421,2024-12-09 18:35:10,completed,2024-12-09,2024-12,2,8,364.56,178.12,186.44,364.56,186.44,0.4886
9193,1734,2024-12-09 19:36:37,completed,2024-12-09,2024-12,4,19,673.4399999999999,311.97999999999996,361.46,673.4399999999999,361.46,0.4633
9194,599,2024-12-09 19:36:59,refunded,2024-12-09,2024-12,3,9,204.26000000000002,125.61,78.65,204.26000000000002,78.65,0.615
9195,158,2024-12-09 19:41:28,cancelled,2024-12-09,2024-12,2,9,155.67000000000002,69.74,85.93,155.67000000000002,85.93,0.448
9196,348,2024-12-09 19:53:56,completed,2024-12-09,2024-12,3,10,645.89,359.53,286.36,645.89,286.36,0.5566
9197,728,2024-12-09 20:09:48,cancelled,2024-12-09,2024-12,1,5,85.0,49.65,35.35,85.0,35.35,0.5841
9198,1401,2024-12-09 20:32:27,cancelled,2024-12-09,2024-12,1,3,191.07,106.44,84.63,191.07,84.63,0.5571
9199,197,2024-12-09 20:47:21,completed,2024-12-09,2024-12,3,13,585.35,243.67,341.68,585.35,341.68,0.4163
9200,181,2024-12-09 20:49:07,completed,2024-12-09,2024-12,4,12,465.21999999999997,228.29,236.93,465.21999999999997,236.93,0.4907
9201,1731,2024-12-09 20:55:01,refunded,2024-12-09,2024-12,2,7,300.56999999999994,131.37,169.19999999999996,300.56999999999994,169.19999999999996,0.4371
9202,849,2024-12-09 21:13:34,completed,2024-12-09,2024-12,4,9,464.95,282.12,182.82999999999998,464.95,182.82999999999998,0.6068
9203,1288,2024-12-09 21:31:14,completed,2024-12-09,2024-12,2,8,392.48,173.20999999999998,219.26999999999998,392.48,219.26999999999998,0.4413
9204,1691,2024-12-09 21:36:00,refunded,2024-12-09,2024-12,2,9,707.3199999999999,406.59000000000003,300.73,707.3199999999999,300.73,0.5748
9205,1896,2024-12-09 22:05:59,cancelled,2024-12-09,2024-12,3,9,527.1,283.59,243.51,527.1,243.51,0.538
9206,1623,2024-12-09 22:06:51,completed,2024-12-09,2024-12,2,3,72.19,36.81,35.379999999999995,72.19,35.379999999999995,0.5099
9207,647,2024-12-09 22:53:58,completed,2024-12-09,2024-12,3,9,277.62,169.45,108.17,277.62,108.17,0.6104
9208,149,2024-12-09 22:54:22,completed,2024-12-09,2024-12,4,14,448.99,240.69,208.3,448.99,208.3,0.5361
9209,338,2024-12-09 22:59:34,refunded,2024-12-09,2024-12,2,8,257.63,121.45999999999998,136.17000000000002,257.63,136.17000000000002,0.4715
9210,1777,2024-12-09 23:03:27,cancelled,2024-12-09,2024-12,2,3,129.04000000000002,79.56,49.480000000000004,129.04000000000002,49.480000000000004,0.6166
9211,430,2024-12-09 23:08:06,refunded,2024-12-09,2024-12,2,7,254.43,144.79,109.64000000000001,254.43,109.64000000000001,0.5691
9212,643,2024-12-09 23:41:37,completed,2024-12-09,2024-12,3,12,299.38,138.49,160.88999999999996,299.38,160.88999999999996,0.4626
9213,166,2024-12-09 23:48:58,completed,2024-12-09,2024-12,3,10,453.94000000000005,284.43,169.51,453.94000000000005,169.51,0.6266
9214,1552,2024-12-09 23:50:37,cancelled,2024-12-09,2024-12,2,3,87.25999999999999,41.42,45.839999999999996,87.25999999999999,45.839999999999996,0.4747
9215,1530,2024-12-10 00:10:32,refunded,2024-12-10,2024-12,1,5,215.9,122.85,93.05000000000001,215.9,93.05000000000001,0.569
9216,1552,2024-12-10 00:23:26,completed,2024-12-10,2024-12,4,16,575.85,278.43,297.41999999999996,575.85,297.41999999999996,0.4835
9217,586,2024-12-10 00:34:10,completed,2024-12-10,2024-12,3,14,415.01,197.62,217.38999999999996,415.01,217.38999999999996,0.4762
9218,1948,2024-12-10 00:35:32,completed,2024-12-10,2024-12,3,10,618.53,391.22999999999996,227.29999999999995,618.53,227.29999999999995,0.6325
9219,1009,2024-12-10 00:41:59,completed,2024-12-10,2024-12,4,6,291.85,144.07999999999998,147.77,291.85,147.77,0.4937
9220,1535,2024-12-10 01:11:34,completed,2024-12-10,2024-12,1,2,83.38,51.24,32.13999999999999,83.38,32.13999999999999,0.6145
9221,1042,2024-12-10 01:12:17,cancelled,2024-12-10,2024-12,4,14,740.23,335.39,404.84000000000003,740.23,404.84000000000003,0.4531
9222,1264,2024-12-10 01:23:23,completed,2024-12-10,2024-12,1,3,232.59,108.14999999999999,124.44000000000001,232.59,124.44000000000001,0.465
9223,1855,2024-12-10 01:44:43,completed,2024-12-10,2024-12,4,16,956.8,478.65999999999997,478.14,956.8,478.14,0.5003
9224,730,2024-12-10 02:13:34,completed,2024-12-10,2024-12,4,15,1046.0,474.09999999999997,571.9,1046.0,571.9,0.4533
9225,382,2024-12-10 03:26:24,completed,2024-12-10,2024-12,3,6,314.59999999999997,135.9,178.69999999999996,314.59999999999997,178.69999999999996,0.432
9226,1578,2024-12-10 03:57:35,cancelled,2024-12-10,2024-12,3,12,657.53,381.37,276.16,657.53,276.16,0.58
9227,832,2024-12-10 04:02:17,completed,2024-12-10,2024-12,4,13,536.52,270.23,266.29,536.52,266.29,0.5037
9228,868,2024-12-10 04:04:47,completed,2024-12-10,2024-12,3,10,190.68,126.34,64.34,190.68,64.34,0.6626
9229,421,2024-12-10 04:09:06,completed,2024-12-10,2024-12,2,9,133.12,71.24000000000001,61.87999999999999,133.12,61.87999999999999,0.5352
9230,1343,2024-12-10 04:17:22,cancelled,2024-12-10,2024-12,4,12,492.88,318.26,174.62,492.88,174.62,0.6457
9231,483,2024-12-10 04:22:13,refunded,2024-12-10,2024-12,4,12,440.79999999999995,257.53,183.26999999999998,440.79999999999995,183.26999999999998,0.5842
9232,805,2024-12-10 04:57:29,completed,2024-12-10,2024-12,1,5,362.59999999999997,199.60000000000002,162.99999999999994,362.59999999999997,162.99999999999994,0.5505
9233,1430,2024-12-10 05:23:56,cancelled,2024-12-10,2024-12,1,1,19.99,9.52,10.469999999999999,19.99,10.469999999999999,0.4762
9234,1796,2024-12-10 05:25:15,completed,2024-12-10,2024-12,3,9,558.98,325.04999999999995,233.93000000000004,558.98,233.93000000000004,0.5815
9235,24,2024-12-10 05:29:56,completed,2024-12-10,2024-12,3,11,523.69,281.76,241.93,523.69,241.93,0.538
9236,1598,2024-12-10 05:36:12,completed,2024-12-10,2024-12,4,14,279.3,141.17000000000002,138.13,279.3,138.13,0.5054
9237,1186,2024-12-10 05:38:38,completed,2024-12-10,2024-12,1,5,119.35000000000001,57.400000000000006,61.95,119.35000000000001,61.95,0.4809
9238,153,2024-12-10 05:39:49,cancelled,2024-12-10,2024-12,1,1,37.84,21.07,16.770000000000003,37.84,16.770000000000003,0.5568
9239,1127,2024-12-10 05:45:13,refunded,2024-12-10,2024-12,1,1,37.71,20.74,16.970000000000002,37.71,16.970000000000002,0.55
9240,856,2024-12-10 06:01:59,refunded,2024-12-10,2024-12,2,4,221.0,124.86,96.14,221.0,96.14,0.565
9241,296,2024-12-10 06:05:55,completed,2024-12-10,2024-12,3,8,306.14,165.18,140.96,306.14,140.96,0.5396
9242,828,2024-12-10 06:13:15,refunded,2024-12-10,2024-12,2,3,232.83,142.28,90.55000000000001,232.83,90.55000000000001,0.6111
9243,1530,2024-12-10 07:02:14,cancelled,2024-12-10,2024-12,1,1,30.58,14.34,16.24,30.58,16.24,0.4689
9244,1965,2024-12-10 07:02:15,completed,2024-12-10,2024-12,3,8,273.87,142.89999999999998,130.97,273.87,130.97,0.5218
9245,304,2024-12-10 07:24:54,completed,2024-12-10,2024-12,2,4,118.44,61.34,57.099999999999994,118.44,57.099999999999994,0.5179
9246,437,2024-12-10 08:42:36,refunded,2024-12-10,2024-12,2,6,279.86,154.36,125.49999999999999,279.86,125.49999999999999,0.5516
9247,1730,2024-12-10 08:47:49,completed,2024-12-10,2024-12,4,11,742.91,421.98,320.93,742.91,320.93,0.568
9248,324,2024-12-10 08:48:57,refunded,2024-12-10,2024-12,2,3,182.32999999999998,88.23,94.09999999999998,182.32999999999998,94.09999999999998,0.4839
9249,106,2024-12-10 08:53:50,refunded,2024-12-10,2024-12,3,14,819.35,465.63,353.72,819.35,353.72,0.5683
9250,709,2024-12-10 08:58:40,cancelled,2024-12-10,2024-12,1,4,114.52,62.24,52.279999999999994,114.52,52.279999999999994,0.5435
9251,1245,2024-12-10 09:09:31,completed,2024-12-10,2024-12,3,9,203.09,104.97,98.11999999999999,203.09,98.11999999999999,0.5169
9252,1888,2024-12-10 09:28:38,completed,2024-12-10,2024-12,3,12,641.38,317.57,323.81000000000006,641.38,323.81000000000006,0.4951
9253,1304,2024-12-10 09:42:51,completed,2024-12-10,2024-12,4,11,544.51,259.11,285.4,544.51,285.4,0.4759
9254,754,2024-12-10 09:47:30,cancelled,2024-12-10,2024-12,2,4,140.51999999999998,91.28,49.24,140.51999999999998,49.24,0.6496
9255,1007,2024-12-10 10:04:28,completed,2024-12-10,2024-12,2,8,173.27,70.88,102.39000000000001,173.27,102.39000000000001,0.4091
9256,1912,2024-12-10 10:17:40,completed,2024-12-10,2024-12,2,4,210.44,106.88,103.55999999999999,210.44,103.55999999999999,0.5079
9257,1303,2024-12-10 10:29:06,completed,2024-12-10,2024-12,4,6,289.96999999999997,175.32999999999998,114.63999999999999,289.96999999999997,114.63999999999999,0.6046
9258,1966,2024-12-10 11:41:46,completed,2024-12-10,2024-12,1,2,62.92,22.26,40.66,62.92,40.66,0.3538
9259,812,2024-12-10 11:49:59,cancelled,2024-12-10,2024-12,1,5,336.3,156.75,179.55,336.3,179.55,0.4661
9260,364,2024-12-10 12:00:02,cancelled,2024-12-10,2024-12,4,16,234.49,129.59,104.9,234.49,104.9,0.5526
9261,1407,2024-12-10 12:21:08,completed,2024-12-10,2024-12,1,2,86.08,57.04,29.04,86.08,29.04,0.6626
9262,1517,2024-12-10 12:41:20,cancelled,2024-12-10,2024-12,2,8,211.64,106.36,105.28,211.64,105.28,0.5026
9263,819,2024-12-10 12:55:49,cancelled,2024-12-10,2024-12,2,7,144.69,82.03,62.66,144.69,62.66,0.5669
9264,558,2024-12-10 12:59:10,completed,2024-12-10,2024-12,4,16,560.14,312.05,248.09,560.14,248.09,0.5571
9265,220,2024-12-10 13:56:19,completed,2024-12-10,2024-12,4,15,947.12,550.0,397.12,947.12,397.12,0.5807
9266,1163,2024-12-10 14:03:10,completed,2024-12-10,2024-12,4,11,557.0,251.35,305.65,557.0,305.65,0.4513
9267,1816,2024-12-10 14:19:38,refunded,2024-12-10,2024-12,1,3,215.82,94.05000000000001,121.76999999999998,215.82,121.76999999999998,0.4358
9268,134,2024-12-10 14:24:47,completed,2024-12-10,2024-12,1,5,254.95000000000002,136.54999999999998,118.40000000000003,254.95000000000002,118.40000000000003,0.5356
9269,665,2024-12-10 15:05:24,completed,2024-12-10,2024-12,2,7,251.64000000000001,142.3,109.34000000000002,251.64000000000001,109.34000000000002,0.5655
9270,1837,2024-12-10 15:06:13,completed,2024-12-10,2024-12,3,13,963.0799999999999,472.58000000000004,490.5,963.0799999999999,490.5,0.4907
9271,297,2024-12-10 15:12:31,cancelled,2024-12-10,2024-12,3,8,651.73,395.53999999999996,256.19000000000005,651.73,256.19000000000005,0.6069
9272,220,2024-12-10 15:15:02,completed,2024-12-10,2024-12,3,11,411.34,194.96,216.37999999999997,411.34,216.37999999999997,0.474
9273,582,2024-12-10 15:15:24,completed,2024-12-10,2024-12,4,16,793.48,490.3,303.18,793.48,303.18,0.6179
9274,227,2024-12-10 16:03:55,completed,2024-12-10,2024-12,1,1,21.04,9.7,11.34,21.04,11.34,0.461
9275,754,2024-12-10 16:15:44,completed,2024-12-10,2024-12,4,11,619.1,307.23,311.87,619.1,311.87,0.4963
9276,1348,2024-12-10 17:08:11,cancelled,2024-12-10,2024-12,3,15,773.15,351.90000000000003,421.24999999999994,773.15,421.24999999999994,0.4552
9277,1358,2024-12-10 17:22:34,cancelled,2024-12-10,2024-12,1,5,190.35,130.75,59.599999999999994,190.35,59.599999999999994,0.6869
9278,643,2024-12-10 17:27:59,completed,2024-12-10,2024-12,2,6,88.41,44.16,44.25000000000001,88.41,44.25000000000001,0.4995
9279,1860,2024-12-10 17:47:15,completed,2024-12-10,2024-12,2,6,140.79000000000002,69.33,71.46000000000001,140.79000000000002,71.46000000000001,0.4924
9280,1599,2024-12-10 18:05:32,cancelled,2024-12-10,2024-12,2,6,406.08,188.46,217.62,406.08,217.62,0.4641
9281,43,2024-12-10 18:11:47,completed,2024-12-10,2024-12,3,8,364.94,159.22,205.72000000000003,364.94,205.72000000000003,0.4363
9282,37,2024-12-10 18:28:26,completed,2024-12-10,2024-12,2,6,87.27000000000001,44.72,42.550000000000004,87.27000000000001,42.550000000000004,0.5124
9283,958,2024-12-10 18:32:27,cancelled,2024-12-10,2024-12,4,10,508.35,313.95,194.4,508.35,194.4,0.6176
9284,1681,2024-12-10 18:45:32,completed,2024-12-10,2024-12,1,2,72.0,34.5,37.5,72.0,37.5,0.4792
9285,95,2024-12-10 18:58:00,completed,2024-12-10,2024-12,1,3,107.43,65.76,41.67,107.43,41.67,0.6121
9286,421,2024-12-10 19:33:39,completed,2024-12-10,2024-12,4,19,699.5799999999999,364.5,335.08,699.5799999999999,335.08,0.521
9287,633,2024-12-10 20:01:41,completed,2024-12-10,2024-12,3,11,587.6800000000001,285.57,302.11,587.6800000000001,302.11,0.4859
9288,637,2024-12-10 20:25:42,cancelled,2024-12-10,2024-12,2,4,180.83999999999997,81.53999999999999,99.29999999999998,180.83999999999997,99.29999999999998,0.4509
9289,149,2024-12-10 20:39:44,refunded,2024-12-10,2024-12,1,4,87.0,36.96,50.04,87.0,50.04,0.4248
9290,1848,2024-12-10 20:44:29,cancelled,2024-12-10,2024-12,2,8,284.73,132.01999999999998,152.70999999999998,284.73,152.70999999999998,0.4637
9291,1838,2024-12-10 20:46:18,refunded,2024-12-10,2024-12,1,1,52.11,22.91,29.2,52.11,29.2,0.4396
9292,701,2024-12-10 21:07:28,cancelled,2024-12-10,2024-12,4,12,470.86,251.62,219.24,470.86,219.24,0.5344
9293,747,2024-12-10 21:16:16,completed,2024-12-10,2024-12,2,7,360.97,190.31,170.66,360.97,170.66,0.5272
9294,1306,2024-12-10 21:32:28,completed,2024-12-10,2024-12,4,18,746.3199999999999,431.59,314.72999999999996,746.3199999999999,314.72999999999996,0.5783
9295,1913,2024-12-10 21:40:43,completed,2024-12-10,2024-12,4,11,518.3199999999999,220.13,298.19,518.3199999999999,298.19,0.4247
9296,786,2024-12-10 21:53:24,completed,2024-12-10,2024-12,2,7,254.84,98.57,156.27,254.84,156.27,0.3868
9297,394,2024-12-10 21:57:54,completed,2024-12-10,2024-12,3,13,437.8,225.96999999999997,211.83000000000004,437.8,211.83000000000004,0.5161
9298,1724,2024-12-10 22:01:25,refunded,2024-12-10,2024-12,2,6,201.50000000000003,116.85,84.65000000000002,201.50000000000003,84.65000000000002,0.5799
9299,940,2024-12-10 22:03:58,completed,2024-12-10,2024-12,2,4,237.16,147.82,89.34,237.16,89.34,0.6233
9300,1103,2024-12-10 22:20:26,completed,2024-12-10,2024-12,4,6,370.77,206.63,164.14,370.77,164.14,0.5573
9301,1086,2024-12-10 22:36:34,completed,2024-12-10,2024-12,3,9,293.96000000000004,150.14999999999998,143.81,293.96000000000004,143.81,0.5108
9302,1742,2024-12-10 23:00:28,completed,2024-12-10,2024-12,1,4,118.92,44.52,74.4,118.92,74.4,0.3744
9303,1398,2024-12-10 23:09:29,cancelled,2024-12-10,2024-12,2,6,230.88000000000002,87.86999999999999,143.01000000000002,230.88000000000002,143.01000000000002,0.3806
9304,389,2024-12-10 23:20:42,completed,2024-12-10,2024-12,4,12,446.79,212.54,234.25,446.79,234.25,0.4757
9305,1111,2024-12-11 00:14:27,cancelled,2024-12-11,2024-12,1,3,130.29,84.96000000000001,45.329999999999984,130.29,45.329999999999984,0.6521
