order_item_id,order_id,product_id,quantity,unit_price,line_total
21728,8639,30,4,18.8,75.2
21729,8640,21,4,63.06,252.24
21730,8641,95,3,104.71,314.13
21731,8641,93,1,22.67,22.67
21732,8641,5,2,88.65,177.3
21733,8642,43,5,41.0,205.0
21734,8642,18,1,16.79,16.79
21735,8642,103,3,13.15,39.45
21736,8642,87,4,29.92,119.68
21737,8643,16,3,36.01,108.03
21738,8643,84,4,45.51,182.04
21739,8643,98,1,60.6,60.6
21740,8644,8,5,21.84,109.2
21741,8644,75,3,36.8,110.39999999999999
21742,8644,64,2,45.0,90.0
21743,8644,21,4,66.57,266.28
21744,8645,111,5,38.32,191.6
21745,8645,2,2,41.73,83.46
21746,8645,59,4,19.1,76.4
21747,8646,106,5,47.5,237.5
21748,8646,38,5,113.17,565.85
21749,8646,35,1,62.02,62.02
21750,8647,88,2,38.31,76.62
21751,8647,29,1,10.79,10.79
21752,8648,61,5,48.79,243.95
21753,8648,23,3,69.96,209.88
21754,8649,9,1,35.71,35.71
21755,8650,43,1,41.52,41.52
21756,8650,18,1,17.32,17.32
21757,8650,63,4,47.48,189.92
21758,8651,59,2,19.81,39.62
21759,8652,58,3,58.13,174.39000000000001
21760,8652,117,2,60.1,120.2
21761,8652,103,3,13.84,41.519999999999996
21762,8653,53,3,43.08,129.24
21763,8653,24,3,43.6,130.8
21764,8653,25,2,65.44,130.88
21765,8654,90,1,19.32,19.32
21766,8654,102,5,18.7,93.5
21767,8654,110,2,69.25,138.5
21768,8654,112,1,61.39,61.39
21769,8655,5,3,91.68,275.04
21770,8655,100,2,38.78,77.56
21771,8656,91,4,31.65,126.6
21772,8656,20,2,35.4,70.8
21773,8656,33,5,106.18,530.9000000000001
21774,8656,117,2,59.79,119.58
21775,8657,54,2,62.26,124.52
21776,8657,84,1,48.57,48.57
21777,8658,8,1,20.69,20.69
21778,8658,77,2,21.04,42.08
21779,8658,36,2,20.78,41.56
21780,8659,94,2,27.91,55.82
21781,8659,14,2,77.31,154.62
21782,8659,120,1,29.33,29.33
21783,8659,28,3,23.16,69.48
21784,8660,49,1,21.67,21.67
21785,8660,4,4,28.59,114.36
21786,8660,12,2,38.95,77.9
21787,8661,113,3,32.28,96.84
21788,8661,85,3,70.94,212.82
21789,8661,108,2,18.32,36.64
21790,8661,102,1,18.52,18.52
21791,8662,79,1,21.64,21.64
21792,8662,78,5,17.54,87.69999999999999
21793,8662,40,5,19.01,95.05000000000001
21794,8663,85,1,67.97,67.97
21795,8664,114,4,31.88,127.52
21796,8664,29,3,11.85,35.55
21797,8665,117,5,59.83,299.15
21798,8665,63,2,46.08,92.16
21799,8665,96,1,75.86,75.86
21800,8665,43,4,40.65,162.6
21801,8666,82,5,18.15,90.75
21802,8666,67,1,29.14,29.14
21803,8666,40,5,20.55,102.75
21804,8667,4,2,29.57,59.14
21805,8668,106,5,49.47,247.35
21806,8668,84,4,45.06,180.24
21807,8669,60,1,28.81,28.81
21808,8669,66,5,96.96,484.79999999999995
21809,8669,76,2,13.7,27.4
21810,8670,4,1,28.04,28.04
21811,8670,21,5,62.4,312.0
21812,8670,119,2,41.65,83.3
21813,8670,3,3,30.79,92.37
21814,8671,14,3,74.27,222.81
21815,8672,119,4,40.02,160.08
21816,8672,95,2,102.67,205.34
21817,8673,75,2,34.33,68.66
21818,8674,111,5,36.46,182.3
21819,8674,83,3,35.95,107.85000000000001
21820,8675,11,1,27.38,27.38
21821,8675,7,2,13.86,27.72
21822,8675,106,3,47.62,142.85999999999999
21823,8675,51,4,107.75,431.0
21824,8676,43,1,38.05,38.05
21825,8677,35,1,61.05,61.05
21826,8677,96,3,72.78,218.34
21827,8677,101,3,53.42,160.26
21828,8678,75,1,34.06,34.06
21829,8678,59,5,19.45,97.25
21830,8679,72,1,32.15,32.15
21831,8679,47,5,23.46,117.30000000000001
21832,8680,44,4,16.78,67.12
21833,8680,18,5,17.02,85.1
21834,8680,57,5,72.0,360.0
21835,8680,47,1,24.94,24.94
21836,8681,34,4,44.18,176.72
21837,8681,44,3,17.4,52.199999999999996
21838,8681,85,3,69.04,207.12
21839,8681,95,2,105.09,210.18
21840,8682,97,4,46.56,186.24
21841,8683,102,5,19.18,95.9
21842,8683,119,5,38.8,194.0
21843,8684,46,3,13.55,40.650000000000006
21844,8685,108,3,19.81,59.42999999999999
21845,8686,50,5,43.62,218.1
21846,8686,100,1,37.56,37.56
21847,8686,118,1,22.43,22.43
21848,8687,95,2,104.25,208.5
21849,8687,46,5,13.8,69.0
21850,8688,46,2,13.71,27.42
21851,8688,76,3,13.61,40.83
21852,8689,120,1,30.04,30.04
21853,8689,17,3,51.5,154.5
21854,8689,31,3,26.56,79.67999999999999
21855,8690,52,5,49.74,248.70000000000002
21856,8690,97,1,48.58,48.58
21857,8690,29,1,10.9,10.9
21858,8690,55,4,35.86,143.44
21859,8691,30,1,18.23,18.23
21860,8691,85,2,67.33,134.66
21861,8691,29,1,11.9,11.9
21862,8692,12,4,40.19,160.76
21863,8692,57,3,66.19,198.57
21864,8692,1,3,17.07,51.21
21865,8693,36,4,22.02,88.08
21866,8693,116,2,88.5,177.0
21867,8694,99,5,19.57,97.85
21868,8694,76,5,13.83,69.15
21869,8695,54,4,62.58,250.32
21870,8695,98,5,62.89,314.45
21871,8695,7,4,13.29,53.16
21872,8696,53,5,45.44,227.2
21873,8696,53,3,41.72,125.16
21874,8697,3,4,29.35,117.4
21875,8697,12,3,39.12,117.35999999999999
21876,8697,52,4,45.05,180.2
21877,8698,18,3,17.65,52.949999999999996
21878,8698,119,2,41.35,82.7
21879,8699,17,5,50.43,252.15
21880,8699,4,1,28.19,28.19
21881,8700,96,2,78.53,157.06
21882,8700,49,5,23.31,116.55
21883,8700,52,2,46.41,92.82
21884,8700,32,3,22.28,66.84
21885,8701,1,5,17.07,85.35
21886,8702,87,5,31.56,157.79999999999998
21887,8702,62,5,12.06,60.300000000000004
21888,8702,48,1,50.53,50.53
21889,8702,25,4,70.54,282.16
21890,8703,17,4,49.31,197.24
21891,8704,87,4,32.32,129.28
21892,8704,9,5,34.22,171.1
21893,8705,113,2,31.2,62.4
21894,8705,65,4,15.07,60.28
21895,8705,21,4,65.46,261.84
21896,8706,107,5,72.54,362.70000000000005
21897,8706,34,4,43.82,175.28
21898,8706,36,3,21.64,64.92
21899,8706,86,3,38.93,116.78999999999999
21900,8707,15,3,19.4,58.199999999999996
21901,8707,76,2,13.15,26.3
21902,8707,33,5,104.74,523.6999999999999
21903,8707,100,1,39.82,39.82
21904,8708,56,5,24.42,122.10000000000001
21905,8708,78,3,16.67,50.010000000000005
21906,8708,56,2,24.33,48.66
21907,8709,23,3,69.1,207.29999999999998
21908,8709,39,1,8.27,8.27
21909,8710,101,4,55.95,223.8
21910,8710,62,5,11.65,58.25
21911,8711,20,1,34.32,34.32
21912,8711,9,3,35.92,107.76
21913,8712,11,4,28.76,115.04
21914,8712,98,4,63.72,254.88
21915,8712,113,5,30.03,150.15
21916,8712,61,4,46.7,186.8
21917,8713,71,3,17.27,51.81
21918,8713,63,5,48.63,243.15
21919,8713,40,3,18.83,56.489999999999995
21920,8714,93,2,23.76,47.52
21921,8715,31,5,25.33,126.64999999999999
21922,8716,89,4,18.32,73.28
21923,8717,11,4,26.44,105.76
21924,8717,70,2,72.82,145.64
21925,8717,68,4,25.1,100.4
21926,8718,16,1,32.82,32.82
21927,8718,105,2,13.89,27.78
21928,8718,23,5,68.83,344.15
21929,8718,82,1,18.77,18.77
21930,8719,58,1,58.23,58.23
21931,8719,92,5,8.32,41.6
21932,8720,53,2,43.97,87.94
21933,8721,72,5,33.47,167.35
21934,8721,89,1,18.32,18.32
21935,8722,2,1,43.1,43.1
21936,8722,26,3,18.98,56.94
21937,8722,54,5,57.59,287.95000000000005
21938,8723,44,3,16.7,50.099999999999994
21939,8724,5,4,87.09,348.36
21940,8724,77,1,21.57,21.57
21941,8724,10,2,79.82,159.64
21942,8725,92,3,8.18,24.54
21943,8725,22,2,62.99,125.98
21944,8725,73,1,9.92,9.92
21945,8725,107,4,65.71,262.84
21946,8726,44,2,17.6,35.2
21947,8726,26,1,20.21,20.21
21948,8726,28,2,23.97,47.94
21949,8726,55,4,33.82,135.28
21950,8727,36,3,19.89,59.67
21951,8728,106,5,51.82,259.1
21952,8728,101,1,57.76,57.76
21953,8728,82,3,18.58,55.739999999999995
21954,8728,42,5,27.3,136.5
21955,8729,16,5,34.78,173.9
21956,8730,28,4,23.69,94.76
21957,8730,56,4,24.45,97.8
21958,8731,98,1,58.59,58.59
21959,8731,93,3,22.83,68.49
21960,8732,118,1,21.9,21.9
21961,8732,54,3,58.47,175.41
21962,8732,67,2,28.85,57.7
21963,8733,27,4,52.08,208.32
21964,8733,83,4,36.87,147.48
21965,8733,78,5,16.43,82.15
21966,8733,9,5,34.54,172.7
21967,8734,49,1,22.89,22.89
21968,8734,112,1,59.87,59.87
21969,8734,62,1,11.52,11.52
21970,8735,53,5,42.09,210.45000000000002
21971,8735,15,4,19.64,78.56
21972,8735,96,4,75.77,303.08
21973,8735,109,5,20.57,102.85
21974,8736,109,3,19.41,58.230000000000004
21975,8736,111,3,36.8,110.39999999999999
21976,8736,114,4,31.58,126.32
21977,8736,37,2,10.53,21.06
21978,8737,91,1,29.12,29.12
21979,8737,36,5,20.44,102.2
21980,8737,44,5,17.49,87.44999999999999
21981,8738,21,2,66.28,132.56
21982,8738,6,1,75.79,75.79
21983,8738,71,2,18.63,37.26
21984,8739,10,2,78.61,157.22
21985,8739,24,3,46.02,138.06
21986,8739,23,5,68.13,340.65
21987,8740,74,3,60.22,180.66
21988,8740,60,4,28.95,115.8
21989,8741,114,1,32.48,32.48
21990,8741,79,1,21.65,21.65
21991,8742,22,3,60.25,180.75
21992,8742,31,1,25.55,25.55
21993,8742,28,3,24.7,74.1
21994,8743,55,2,34.45,68.9
21995,8744,11,1,26.44,26.44
21996,8744,52,1,47.56,47.56
21997,8745,38,3,112.74,338.21999999999997
21998,8745,13,2,40.45,80.9
21999,8746,106,2,48.9,97.8
22000,8746,42,2,27.95,55.9
22001,8746,2,1,42.84,42.84
22002,8747,89,1,18.01,18.01
22003,8747,77,5,20.88,104.39999999999999
22004,8748,43,1,39.55,39.55
22005,8749,47,2,24.27,48.54
22006,8749,24,2,44.12,88.24
22007,8749,39,3,7.91,23.73
22008,8750,20,4,35.59,142.36
22009,8750,21,3,62.08,186.24
22010,8751,47,4,23.55,94.2
22011,8751,100,1,40.86,40.86
22012,8751,21,4,64.15,256.6
22013,8752,99,3,18.6,55.800000000000004
22014,8752,100,1,39.16,39.16
22015,8752,5,2,93.78,187.56
22016,8753,34,3,44.53,133.59
22017,8753,70,4,72.97,291.88
22018,8753,20,2,36.4,72.8
22019,8753,50,1,39.83,39.83
22020,8754,85,1,71.57,71.57
22021,8754,1,4,17.67,70.68
22022,8754,77,1,22.12,22.12
22023,8755,37,5,10.11,50.55
22024,8755,95,1,108.77,108.77
22025,8755,23,5,73.42,367.1
22026,8756,85,4,66.55,266.2
22027,8756,92,5,8.24,41.2
22028,8757,53,3,43.72,131.16
22029,8757,54,4,63.21,252.84
22030,8757,49,2,22.74,45.48
22031,8758,96,1,73.85,73.85
22032,8758,50,4,39.71,158.84
22033,8759,117,1,60.04,60.04
22034,8759,19,3,40.37,121.10999999999999
22035,8759,49,1,23.93,23.93
22036,8759,66,3,95.34,286.02
22037,8760,67,5,28.17,140.85000000000002
22038,8760,55,1,35.4,35.4
22039,8760,117,4,60.98,243.92
22040,8761,59,2,20.04,40.08
22041,8761,20,2,34.65,69.3
22042,8762,46,5,13.52,67.6
22043,8762,7,2,13.48,26.96
22044,8762,35,3,62.81,188.43
22045,8762,57,1,69.9,69.9
22046,8763,10,1,77.72,77.72
22047,8763,59,5,18.97,94.85
22048,8764,27,3,53.39,160.17000000000002
22049,8764,112,2,60.25,120.5
22050,8764,17,5,48.61,243.05
22051,8765,55,5,34.27,171.35000000000002
22052,8765,22,2,58.79,117.58
22053,8765,54,4,58.17,232.68
22054,8766,58,2,55.66,111.32
22055,8766,60,5,31.59,157.95
22056,8766,57,2,68.41,136.82
22057,8767,54,4,57.94,231.76
22058,8767,35,5,60.39,301.95
22059,8767,108,2,19.39,38.78
22060,8768,78,2,17.4,34.8
22061,8768,75,2,35.5,71.0
22062,8768,49,3,23.12,69.36
22063,8769,96,5,72.83,364.15
22064,8769,82,5,19.12,95.60000000000001
22065,8769,19,3,40.59,121.77000000000001
22066,8769,53,3,41.63,124.89000000000001
22067,8770,106,4,49.42,197.68
22068,8771,106,5,51.86,259.3
22069,8771,117,3,57.98,173.94
22070,8771,91,3,28.98,86.94
22071,8772,115,2,35.18,70.36
22072,8772,31,5,25.14,125.7
22073,8772,118,4,22.16,88.64
22074,8773,114,4,33.32,133.28
22075,8773,84,5,45.07,225.35
22076,8773,82,4,18.53,74.12
22077,8773,81,2,84.24,168.48
22078,8774,14,4,78.81,315.24
22079,8774,9,1,34.98,34.98
22080,8774,29,1,11.26,11.26
22081,8775,34,1,44.85,44.85
22082,8776,8,1,20.96,20.96
22083,8776,95,5,109.34,546.7
22084,8776,5,1,87.72,87.72
22085,8776,44,4,16.56,66.24
22086,8777,13,5,39.76,198.79999999999998
22087,8777,75,4,35.44,141.76
22088,8777,115,2,36.33,72.66
22089,8777,71,1,18.79,18.79
22090,8778,68,3,25.9,77.69999999999999
22091,8778,70,2,70.87,141.74
22092,8778,33,4,108.03,432.12
22093,8778,45,1,46.82,46.82
22094,8779,38,4,109.54,438.16
22095,8780,107,4,70.61,282.44
22096,8781,44,2,17.37,34.74
22097,8782,30,2,19.08,38.16
22098,8782,61,4,49.42,197.68
22099,8783,93,5,22.99,114.94999999999999
22100,8784,46,2,13.09,26.18
22101,8784,4,4,27.72,110.88
22102,8784,50,3,42.06,126.18
22103,8784,101,1,56.09,56.09
22104,8785,104,5,45.57,227.85
22105,8785,91,1,31.52,31.52
22106,8785,64,1,44.86,44.86
22107,8786,118,1,22.96,22.96
22108,8786,13,2,39.76,79.52
22109,8787,15,2,19.19,38.38
22110,8787,86,3,37.43,112.28999999999999
22111,8788,97,5,47.93,239.65
22112,8788,26,1,19.74,19.74
22113,8789,38,5,114.16,570.8
22114,8790,28,2,24.09,48.18
22115,8790,30,2,19.96,39.92
22116,8791,3,1,30.66,30.66
22117,8791,25,2,70.85,141.7
22118,8791,83,5,36.98,184.89999999999998
22119,8792,87,2,30.24,60.48
22120,8792,106,5,49.4,247.0
22121,8793,114,3,33.38,100.14000000000001
22122,8793,26,1,19.72,19.72
22123,8794,79,3,21.64,64.92
22124,8794,48,1,52.06,52.06
22125,8794,32,3,20.99,62.97
22126,8794,83,3,36.54,109.62
22127,8795,48,1,51.64,51.64
22128,8795,73,4,9.98,39.92
22129,8796,29,2,11.73,23.46
22130,8797,52,4,45.6,182.4
22131,8797,9,3,35.04,105.12
22132,8797,5,5,92.1,460.5
22133,8798,93,2,24.15,48.3
22134,8799,107,4,68.95,275.8
22135,8799,13,4,39.15,156.6
22136,8799,81,1,77.08,77.08
22137,8799,78,1,16.82,16.82
22138,8800,34,2,46.76,93.52
22139,8801,52,2,49.75,99.5
22140,8801,36,5,20.67,103.35000000000001
22141,8801,9,4,35.12,140.48
22142,8802,99,2,19.18,38.36
22143,8802,37,3,9.76,29.28
22144,8803,64,1,44.36,44.36
22145,8803,10,5,72.53,362.65
22146,8804,6,4,72.67,290.68
22147,8804,76,2,13.68,27.36
22148,8804,50,4,42.77,171.08
22149,8804,81,1,82.25,82.25
22150,8805,106,2,52.25,104.5
22151,8805,108,3,18.86,56.58
22152,8805,9,4,34.44,137.76
22153,8805,35,2,59.35,118.7
22154,8806,25,3,67.07,201.20999999999998
22155,8807,22,1,61.19,61.19
22156,8807,55,1,35.81,35.81
22157,8807,57,1,66.3,66.3
22158,8807,117,4,61.57,246.28
22159,8808,98,3,59.27,177.81
22160,8808,8,2,20.32,40.64
22161,8809,68,2,25.77,51.54
22162,8809,27,4,50.29,201.16
22163,8810,114,2,33.01,66.02
22164,8810,31,2,26.49,52.98
22165,8810,11,2,27.87,55.74
22166,8810,113,2,31.08,62.16
22167,8811,87,4,29.86,119.44
22168,8812,84,5,46.22,231.1
22169,8812,80,2,10.8,21.6
22170,8813,88,5,37.07,185.35
22171,8814,30,3,19.08,57.239999999999995
22172,8814,81,4,83.35,333.4
22173,8814,25,5,68.43,342.15000000000003
22174,8815,109,5,21.22,106.1
22175,8815,46,1,14.41,14.41
22176,8815,112,1,64.55,64.55
22177,8816,39,4,8.23,32.92
22178,8816,23,4,73.38,293.52
22179,8816,41,4,54.74,218.96
22180,8817,67,1,28.98,28.98
22181,8817,87,3,29.92,89.76
22182,8817,3,3,29.3,87.9
22183,8817,11,5,27.5,137.5
22184,8818,34,4,45.51,182.04
22185,8818,90,4,19.03,76.12
22186,8818,35,2,63.12,126.24
22187,8819,60,4,31.24,124.96
22188,8820,119,1,39.02,39.02
22189,8821,21,1,62.83,62.83
22190,8821,24,3,45.7,137.10000000000002
22191,8822,81,3,81.01,243.03000000000003
22192,8822,94,2,25.83,51.66
22193,8823,45,1,43.0,43.0
22194,8824,24,3,43.84,131.52
22195,8824,16,1,33.61,33.61
22196,8824,117,2,56.95,113.9
22197,8825,71,3,18.9,56.699999999999996
22198,8825,46,3,14.35,43.05
22199,8825,39,1,8.03,8.03
22200,8826,19,5,39.85,199.25
22201,8826,35,1,62.49,62.49
22202,8827,94,3,26.77,80.31
22203,8827,58,5,58.66,293.29999999999995
22204,8827,109,5,19.78,98.9
22205,8827,63,5,48.71,243.55
22206,8828,73,4,9.26,37.04
22207,8828,85,1,69.99,69.99
22208,8829,22,4,59.58,238.32
22209,8829,60,1,31.26,31.26
22210,8829,105,5,15.0,75.0
22211,8829,65,2,15.35,30.7
22212,8830,31,1,25.41,25.41
22213,8830,69,1,62.7,62.7
22214,8830,80,1,10.41,10.41
22215,8831,112,2,62.72,125.44
22216,8831,92,1,8.33,8.33
22217,8831,13,4,39.63,158.52
22218,8831,71,4,18.11,72.44
22219,8832,80,2,10.17,20.34
22220,8832,90,1,18.86,18.86
22221,8832,5,4,92.74,370.96
22222,8833,34,1,46.31,46.31
22223,8833,32,5,22.88,114.39999999999999
22224,8834,24,2,43.92,87.84
22225,8835,95,1,104.09,104.09
22226,8835,56,4,23.01,92.04
22227,8835,44,3,16.45,49.349999999999994
22228,8836,66,5,90.34,451.70000000000005
22229,8836,4,1,30.32,30.32
22230,8836,28,3,24.53,73.59
22231,8837,62,3,11.6,34.8
22232,8837,25,2,65.22,130.44
22233,8837,53,1,42.53,42.53
22234,8837,39,1,8.58,8.58
22235,8838,112,3,63.69,191.07
22236,8838,106,3,52.66,157.98
22237,8838,114,3,34.16,102.47999999999999
22238,8839,46,4,13.46,53.84
22239,8839,34,5,44.48,222.39999999999998
22240,8839,62,1,11.58,11.58
22241,8840,99,1,18.78,18.78
22242,8840,97,3,49.01,147.03
22243,8840,62,1,12.36,12.36
22244,8840,68,2,25.38,50.76
22245,8841,65,1,15.07,15.07
22246,8841,56,1,24.04,24.04
22247,8841,14,1,74.1,74.1
22248,8841,41,1,52.6,52.6
22249,8842,101,3,57.94,173.82
22250,8843,104,3,44.0,132.0
22251,8844,73,5,9.27,46.349999999999994
22252,8844,118,5,23.69,118.45
22253,8844,115,3,38.51,115.53
22254,8844,61,5,49.33,246.64999999999998
22255,8845,94,4,26.76,107.04
22256,8846,26,5,20.35,101.75
22257,8846,56,4,23.9,95.6
22258,8846,50,5,41.25,206.25
22259,8846,103,1,13.28,13.28
22260,8847,50,5,43.44,217.2
22261,8848,39,5,8.26,41.3
22262,8848,47,1,23.34,23.34
22263,8849,104,5,42.6,213.0
22264,8849,75,3,35.01,105.03
22265,8849,14,1,74.64,74.64
22266,8849,4,4,28.06,112.24
22267,8850,41,2,53.36,106.72
22268,8851,99,4,18.19,72.76
22269,8852,105,3,15.1,45.3
22270,8852,19,4,39.64,158.56
22271,8852,3,5,30.34,151.7
22272,8852,32,4,22.52,90.08
22273,8853,105,3,15.11,45.33
22274,8853,52,2,45.21,90.42
22275,8853,5,2,92.0,184.0
22276,8853,61,1,47.03,47.03
22277,8854,80,2,10.44,20.88
22278,8854,12,1,38.73,38.73
22279,8854,77,3,20.88,62.64
22280,8854,97,1,48.23,48.23
22281,8855,7,5,12.75,63.75
22282,8855,7,2,13.63,27.26
22283,8856,101,4,54.53,218.12
22284,8856,56,1,22.96,22.96
22285,8856,11,5,28.27,141.35
22286,8856,17,1,48.52,48.52
22287,8857,103,1,13.65,13.65
22288,8857,103,2,12.82,25.64
22289,8857,118,2,21.81,43.62
22290,8858,84,5,49.55,247.75
22291,8858,81,4,76.86,307.44
22292,8859,108,3,18.76,56.28
22293,8859,112,1,64.54,64.54
22294,8859,4,5,29.41,147.05
22295,8860,76,2,12.84,25.68
22296,8861,91,4,29.44,117.76
22297,8861,118,5,22.27,111.35
22298,8862,7,2,12.95,25.9
22299,8862,96,3,73.79,221.37
22300,8862,67,4,27.74,110.96
22301,8862,82,3,18.22,54.66
22302,8863,120,2,30.48,60.96
22303,8864,119,2,42.29,84.58
22304,8864,22,4,60.36,241.44
22305,8865,59,1,19.03,19.03
22306,8865,50,3,41.82,125.46000000000001
22307,8865,59,5,19.73,98.65
22308,8866,51,2,101.6,203.2
22309,8866,103,1,13.51,13.51
22310,8866,107,3,72.59,217.77
22311,8867,81,3,78.98,236.94
22312,8867,78,1,16.25,16.25
22313,8867,18,3,16.68,50.04
22314,8867,42,1,26.07,26.07
22315,8868,37,3,10.3,30.900000000000002
22316,8868,14,1,72.39,72.39
22317,8868,71,5,18.45,92.25
22318,8869,78,5,17.73,88.65
22319,8870,2,1,45.7,45.7
22320,8870,56,4,23.44,93.76
22321,8870,62,2,11.56,23.12
22322,8870,55,1,36.39,36.39
22323,8871,29,4,11.82,47.28
22324,8872,3,5,29.92,149.60000000000002
22325,8872,29,1,11.49,11.49
22326,8872,119,1,40.02,40.02
22327,8873,108,5,19.64,98.2
22328,8873,84,1,48.8,48.8
22329,8873,34,2,44.92,89.84
22330,8873,3,5,29.05,145.25
22331,8874,108,3,19.06,57.17999999999999
22332,8874,52,1,46.1,46.1
22333,8874,65,1,15.1,15.1
22334,8875,117,3,62.37,187.10999999999999
22335,8876,112,3,59.25,177.75
22336,8876,67,3,27.35,82.05000000000001
22337,8877,88,2,38.39,76.78
22338,8878,68,5,26.12,130.6
22339,8878,50,2,40.2,80.4
22340,8879,29,5,11.71,58.550000000000004
22341,8879,5,5,88.25,441.25
22342,8879,113,2,29.89,59.78
22343,8879,107,4,71.56,286.24
22344,8880,48,3,53.31,159.93
22345,8880,85,4,70.19,280.76
22346,8881,13,3,39.94,119.82
22347,8881,17,5,52.19,260.95
22348,8881,104,3,43.3,129.89999999999998
22349,8881,113,1,30.92,30.92
22350,8882,74,5,62.46,312.3
22351,8883,59,1,20.57,20.57
22352,8883,78,4,16.91,67.64
22353,8884,4,4,29.05,116.2
22354,8884,39,3,8.13,24.39
22355,8884,36,1,21.59,21.59
22356,8885,63,2,49.89,99.78
22357,8885,104,4,46.02,184.08
22358,8885,11,5,27.21,136.05
22359,8885,51,3,109.97,329.90999999999997
22360,8886,92,3,7.92,23.759999999999998
22361,8886,97,2,46.49,92.98
22362,8886,103,3,13.92,41.76
22363,8887,49,4,23.85,95.4
22364,8887,114,5,34.08,170.39999999999998
22365,8887,17,3,49.9,149.7
22366,8888,98,1,63.75,63.75
22367,8888,24,1,45.32,45.32
22368,8888,82,3,18.88,56.64
22369,8888,106,5,50.37,251.85
22370,8889,83,3,35.8,107.39999999999999
22371,8890,22,2,58.17,116.34
22372,8890,106,5,50.87,254.35
22373,8890,113,2,32.16,64.32
22374,8890,59,1,20.27,20.27
22375,8891,35,4,61.23,244.92
22376,8891,78,1,16.82,16.82
22377,8892,117,3,58.56,175.68
22378,8892,117,1,62.03,62.03
22379,8893,12,2,36.61,73.22
22380,8893,17,2,50.21,100.42
22381,8893,66,3,90.42,271.26
22382,8893,104,5,44.69,223.45
22383,8894,5,4,88.82,355.28
22384,8894,83,1,35.05,35.05
22385,8895,31,1,24.77,24.77
22386,8895,36,2,21.6,43.2
22387,8895,103,5,12.85,64.25
22388,8896,35,3,63.76,191.28
22389,8896,23,2,69.42,138.84
22390,8897,116,2,97.34,194.68
22391,8897,107,1,68.27,68.27
22392,8897,111,3,38.69,116.07
22393,8898,71,1,17.36,17.36
22394,8899,32,3,21.36,64.08
22395,8899,88,5,38.86,194.3
22396,8900,92,1,8.74,8.74
22397,8900,44,1,17.87,17.87
22398,8901,70,1,71.58,71.58
22399,8902,119,4,42.15,168.6
22400,8902,69,1,65.33,65.33
22401,8902,100,1,40.12,40.12
22402,8902,4,1,28.83,28.83
22403,8903,110,5,66.52,332.59999999999997
22404,8903,116,1,92.68,92.68
22405,8903,18,5,18.19,90.95
22406,8904,53,3,41.33,123.99
22407,8904,33,2,108.92,217.84
22408,8904,67,5,29.1,145.5
22409,8904,101,1,54.07,54.07
22410,8905,23,1,67.21,67.21
22411,8906,81,1,81.63,81.63
22412,8906,16,2,32.93,65.86
22413,8907,47,5,24.86,124.3
22414,8907,66,3,92.57,277.71
22415,8907,56,4,22.81,91.24
22416,8907,15,2,18.57,37.14
22417,8908,53,5,45.08,225.39999999999998
22418,8909,41,5,56.14,280.7
22419,8910,67,3,26.65,79.94999999999999
22420,8910,40,3,19.09,57.269999999999996
22421,8910,59,5,20.51,102.55000000000001
22422,8910,115,3,38.53,115.59
22423,8911,55,5,36.74,183.70000000000002
22424,8912,88,2,39.92,79.84
22425,8912,40,2,19.65,39.3
22426,8913,81,1,76.54,76.54
22427,8914,54,1,57.04,57.04
22428,8914,75,5,33.61,168.05
22429,8915,22,2,60.23,120.46
22430,8915,101,3,55.06,165.18
22431,8915,23,3,74.29,222.87
22432,8915,21,1,66.21,66.21
22433,8916,83,4,37.85,151.4
22434,8916,36,1,21.84,21.84
22435,8917,116,5,91.46,457.29999999999995
22436,8917,82,3,17.68,53.04
22437,8918,26,4,18.77,75.08
22438,8918,117,3,61.28,183.84
22439,8918,110,1,64.39,64.39
22440,8918,36,5,21.1,105.5
22441,8919,76,5,13.19,65.95
22442,8919,53,3,43.54,130.62
22443,8920,115,5,38.75,193.75
22444,8920,116,2,88.75,177.5
22445,8920,48,2,52.28,104.56
22446,8921,109,4,19.56,78.24
22447,8921,83,5,35.11,175.55
22448,8921,12,2,38.83,77.66
22449,8922,66,2,93.24,186.48
22450,8922,47,2,23.14,46.28
22451,8922,118,3,23.04,69.12
22452,8923,24,4,47.06,188.24
22453,8923,8,4,19.82,79.28
22454,8923,17,1,48.79,48.79
22455,8924,8,1,21.3,21.3
22456,8924,60,4,31.22,124.88
22457,8924,104,4,44.62,178.48
22458,8924,60,3,29.74,89.22
22459,8925,7,3,12.72,38.160000000000004
22460,8925,104,1,42.75,42.75
22461,8925,109,3,21.2,63.599999999999994
22462,8925,92,2,7.92,15.84
22463,8926,12,4,39.0,156.0
22464,8926,28,5,23.64,118.2
22465,8926,14,1,77.44,77.44
22466,8926,80,5,9.92,49.6
22467,8927,40,1,20.1,20.1
22468,8927,7,1,13.35,13.35
22469,8928,88,1,39.74,39.74
22470,8929,90,1,19.85,19.85
22471,8930,70,1,70.95,70.95
22472,8930,21,4,66.2,264.8
22473,8930,110,3,65.5,196.5
22474,8930,48,3,51.53,154.59
22475,8931,76,4,13.51,54.04
22476,8931,2,2,45.53,91.06
22477,8931,72,1,31.84,31.84
22478,8931,108,2,18.36,36.72
22479,8932,69,4,63.82,255.28
22480,8933,34,1,44.03,44.03
22481,8933,49,5,23.12,115.60000000000001
22482,8934,32,1,21.45,21.45
22483,8935,77,1,22.86,22.86
