event_id,session_id,customer_id,event_type,event_ts
29868,11180,1381,purchase,2024-12-27 01:22:01
29858,11176,640,add_to_cart,2024-12-27 01:25:35
29861,11177,200,view,2024-12-27 01:27:38
29859,11176,640,checkout,2024-12-27 01:33:58
29862,11177,200,add_to_cart,2024-12-27 01:35:52
29860,11176,640,purchase,2024-12-27 01:43:16
29863,11177,200,checkout,2024-12-27 01:45:41
29877,11183,1747,view,2024-12-27 01:45:45
29878,11183,1747,add_to_cart,2024-12-27 01:47:06
29864,11177,200,purchase,2024-12-27 01:49:03
29879,11183,1747,checkout,2024-12-27 01:51:49
29880,11183,1747,purchase,2024-12-27 01:52:35
29873,11182,1188,view,2024-12-27 01:53:14
29881,11184,1246,view,2024-12-27 01:53:27
29882,11184,1246,add_to_cart,2024-12-27 01:53:49
29869,11181,1126,view,2024-12-27 01:54:46
29874,11182,1188,add_to_cart,2024-12-27 02:00:53
29883,11184,1246,checkout,2024-12-27 02:01:55
29870,11181,1126,add_to_cart,2024-12-27 02:03:53
29884,11184,1246,purchase,2024-12-27 02:04:45
29871,11181,1126,checkout,2024-12-27 02:06:05
29875,11182,1188,checkout,2024-12-27 02:06:45
29885,11185,1832,view,2024-12-27 02:07:52
29872,11181,1126,purchase,2024-12-27 02:09:24
29876,11182,1188,purchase,2024-12-27 02:15:38
29886,11185,1832,add_to_cart,2024-12-27 02:17:32
29887,11185,1832,checkout,2024-12-27 02:18:03
29888,11185,1832,purchase,2024-12-27 02:19:30
56056,25988,608,view,2024-12-27 02:24:17
29893,11190,222,view,2024-12-27 02:29:40
29897,11191,1284,view,2024-12-27 02:31:35
29894,11190,222,add_to_cart,2024-12-27 02:33:30
29898,11191,1284,add_to_cart,2024-12-27 02:39:21
29899,11191,1284,checkout,2024-12-27 02:42:12
29895,11190,222,checkout,2024-12-27 02:42:15
29896,11190,222,purchase,2024-12-27 02:43:13
29889,11188,1516,view,2024-12-27 02:46:53
29900,11191,1284,purchase,2024-12-27 02:47:46
29890,11188,1516,add_to_cart,2024-12-27 02:50:36
29891,11188,1516,checkout,2024-12-27 02:58:38
29901,11192,260,view,2024-12-27 03:01:27
29902,11192,260,add_to_cart,2024-12-27 03:02:13
29892,11188,1516,purchase,2024-12-27 03:03:12
29903,11192,260,checkout,2024-12-27 03:03:54
29904,11192,260,purchase,2024-12-27 03:06:23
35130,13786,1431,view,2024-12-27 03:19:00
29905,11199,1955,view,2024-12-27 03:21:38
29906,11199,1955,add_to_cart,2024-12-27 03:24:39
35131,13786,1431,add_to_cart,2024-12-27 03:26:12
29907,11199,1955,checkout,2024-12-27 03:30:04
48867,21788,237,view,2024-12-27 03:35:58
29908,11199,1955,purchase,2024-12-27 03:39:58
29917,11203,386,view,2024-12-27 03:43:58
29918,11203,386,add_to_cart,2024-12-27 03:50:39
29913,11202,555,view,2024-12-27 03:53:03
58384,27355,774,view,2024-12-27 03:53:17
29914,11202,555,add_to_cart,2024-12-27 03:54:39
29915,11202,555,checkout,2024-12-27 03:56:46
29919,11203,386,checkout,2024-12-27 03:59:17
29909,11201,591,view,2024-12-27 04:02:01
29916,11202,555,purchase,2024-12-27 04:02:05
29920,11203,386,purchase,2024-12-27 04:03:03
29910,11201,591,add_to_cart,2024-12-27 04:07:25
29911,11201,591,checkout,2024-12-27 04:10:20
29912,11201,591,purchase,2024-12-27 04:15:11
44786,19364,344,view,2024-12-27 04:18:36
54711,25211,59,view,2024-12-27 04:20:14
44558,19227,1301,view,2024-12-27 04:24:15
39340,16209,1564,view,2024-12-27 04:24:46
54712,25211,59,add_to_cart,2024-12-27 04:26:28
29925,11212,712,view,2024-12-27 05:18:29
29926,11212,712,add_to_cart,2024-12-27 05:28:20
52767,24080,599,view,2024-12-27 05:28:30
52768,24080,599,add_to_cart,2024-12-27 05:31:03
29921,11211,1246,view,2024-12-27 05:31:58
29927,11212,712,checkout,2024-12-27 05:34:12
29928,11212,712,purchase,2024-12-27 05:35:09
29922,11211,1246,add_to_cart,2024-12-27 05:38:25
29937,11215,324,view,2024-12-27 05:40:10
29923,11211,1246,checkout,2024-12-27 05:44:33
29924,11211,1246,purchase,2024-12-27 05:45:55
29938,11215,324,add_to_cart,2024-12-27 05:46:13
29939,11215,324,checkout,2024-12-27 05:50:35
29929,11213,1828,view,2024-12-27 05:52:45
29940,11215,324,purchase,2024-12-27 05:57:45
29930,11213,1828,add_to_cart,2024-12-27 05:58:32
29933,11214,1676,view,2024-12-27 05:59:11
29941,11217,1648,view,2024-12-27 06:00:29
29942,11217,1648,add_to_cart,2024-12-27 06:03:02
29931,11213,1828,checkout,2024-12-27 06:05:56
29934,11214,1676,add_to_cart,2024-12-27 06:07:49
29932,11213,1828,purchase,2024-12-27 06:08:42
29935,11214,1676,checkout,2024-12-27 06:12:12
29943,11217,1648,checkout,2024-12-27 06:12:12
29944,11217,1648,purchase,2024-12-27 06:18:01
29936,11214,1676,purchase,2024-12-27 06:20:14
29953,11220,926,view,2024-12-27 06:20:40
29954,11220,926,add_to_cart,2024-12-27 06:28:29
29949,11219,466,view,2024-12-27 06:29:22
29950,11219,466,add_to_cart,2024-12-27 06:32:43
29951,11219,466,checkout,2024-12-27 06:33:15
29955,11220,926,checkout,2024-12-27 06:33:40
29956,11220,926,purchase,2024-12-27 06:35:12
29957,11222,930,view,2024-12-27 06:35:33
29961,11223,141,view,2024-12-27 06:38:54
29952,11219,466,purchase,2024-12-27 06:39:56
29962,11223,141,add_to_cart,2024-12-27 06:40:23
29945,11218,209,view,2024-12-27 06:42:25
29958,11222,930,add_to_cart,2024-12-27 06:43:51
29963,11223,141,checkout,2024-12-27 06:48:54
29965,11224,599,view,2024-12-27 06:49:56
29946,11218,209,add_to_cart,2024-12-27 06:50:45
29959,11222,930,checkout,2024-12-27 06:51:23
29964,11223,141,purchase,2024-12-27 06:54:39
29960,11222,930,purchase,2024-12-27 06:55:32
29947,11218,209,checkout,2024-12-27 06:56:59
29966,11224,599,add_to_cart,2024-12-27 06:57:32
29967,11224,599,checkout,2024-12-27 06:59:09
29968,11224,599,purchase,2024-12-27 07:01:24
29948,11218,209,purchase,2024-12-27 07:04:27
51982,23622,1244,view,2024-12-27 07:18:45
51983,23622,1244,add_to_cart,2024-12-27 07:19:39
44964,19473,1495,view,2024-12-27 07:21:00
39920,16556,1238,view,2024-12-27 07:24:25
29969,11226,776,view,2024-12-27 07:31:05
39921,16556,1238,add_to_cart,2024-12-27 07:33:03
29970,11226,776,add_to_cart,2024-12-27 07:39:43
29971,11226,776,checkout,2024-12-27 07:43:19
29972,11226,776,purchase,2024-12-27 07:44:10
40603,16931,1451,view,2024-12-27 08:10:56
29977,11229,776,view,2024-12-27 08:19:27
29978,11229,776,add_to_cart,2024-12-27 08:20:28
29979,11229,776,checkout,2024-12-27 08:26:10
29980,11229,776,purchase,2024-12-27 08:35:46
29973,11228,1250,view,2024-12-27 08:44:14
29974,11228,1250,add_to_cart,2024-12-27 08:46:04
29975,11228,1250,checkout,2024-12-27 08:47:51
29985,11232,43,view,2024-12-27 08:53:38
29976,11228,1250,purchase,2024-12-27 08:54:38
29986,11232,43,add_to_cart,2024-12-27 08:59:46
29981,11231,1775,view,2024-12-27 09:02:58
50430,22697,313,view,2024-12-27 09:03:08
37186,14965,1174,view,2024-12-27 09:05:40
29987,11232,43,checkout,2024-12-27 09:07:51
29982,11231,1775,add_to_cart,2024-12-27 09:09:31
50431,22697,313,add_to_cart,2024-12-27 09:12:16
29988,11232,43,purchase,2024-12-27 09:13:58
29983,11231,1775,checkout,2024-12-27 09:19:06
29984,11231,1775,purchase,2024-12-27 09:23:52
29989,11235,1539,view,2024-12-27 09:28:55
29990,11235,1539,add_to_cart,2024-12-27 09:38:19
29991,11235,1539,checkout,2024-12-27 09:42:18
29993,11238,640,view,2024-12-27 09:46:34
29992,11235,1539,purchase,2024-12-27 09:47:49
29994,11238,640,add_to_cart,2024-12-27 09:55:52
29995,11238,640,checkout,2024-12-27 10:03:58
29996,11238,640,purchase,2024-12-27 10:06:55
41777,17607,430,view,2024-12-27 10:15:22
41778,17607,430,add_to_cart,2024-12-27 10:21:08
29997,11241,1223,view,2024-12-27 10:31:49
29998,11241,1223,add_to_cart,2024-12-27 10:41:04
29999,11241,1223,checkout,2024-12-27 10:43:05
30005,11243,1934,view,2024-12-27 10:46:15
30000,11241,1223,purchase,2024-12-27 10:51:21
30006,11243,1934,add_to_cart,2024-12-27 10:55:13
30007,11243,1934,checkout,2024-12-27 10:59:13
30001,11242,660,view,2024-12-27 11:00:03
30002,11242,660,add_to_cart,2024-12-27 11:02:35
30003,11242,660,checkout,2024-12-27 11:03:34
30008,11243,1934,purchase,2024-12-27 11:05:32
30009,11244,1376,view,2024-12-27 11:06:42
30004,11242,660,purchase,2024-12-27 11:07:28
30010,11244,1376,add_to_cart,2024-12-27 11:09:23
44010,18908,1245,view,2024-12-27 11:09:48
44011,18908,1245,add_to_cart,2024-12-27 11:13:46
30013,11245,965,view,2024-12-27 11:18:12
30011,11244,1376,checkout,2024-12-27 11:18:43
30014,11245,965,add_to_cart,2024-12-27 11:21:39
56096,26013,1139,view,2024-12-27 11:21:58
30015,11245,965,checkout,2024-12-27 11:22:51
30012,11244,1376,purchase,2024-12-27 11:25:20
30016,11245,965,purchase,2024-12-27 11:29:53
30017,11250,1495,view,2024-12-27 11:32:46
30018,11250,1495,add_to_cart,2024-12-27 11:34:16
30019,11250,1495,checkout,2024-12-27 11:35:31
30020,11250,1495,purchase,2024-12-27 11:40:14
30021,11252,373,view,2024-12-27 11:52:29
41817,17631,515,view,2024-12-27 11:54:30
41818,17631,515,add_to_cart,2024-12-27 11:56:52
30022,11252,373,add_to_cart,2024-12-27 11:58:18
30023,11252,373,checkout,2024-12-27 12:07:03
30024,11252,373,purchase,2024-12-27 12:10:44
39010,16018,1551,view,2024-12-27 12:12:52
30025,11254,1083,view,2024-12-27 12:13:54
30026,11254,1083,add_to_cart,2024-12-27 12:15:15
39011,16018,1551,add_to_cart,2024-12-27 12:18:11
30027,11254,1083,checkout,2024-12-27 12:22:34
30033,11257,1649,view,2024-12-27 12:26:11
30028,11254,1083,purchase,2024-12-27 12:26:14
30034,11257,1649,add_to_cart,2024-12-27 12:33:23
30035,11257,1649,checkout,2024-12-27 12:34:25
48309,21449,1752,view,2024-12-27 12:35:07
30037,11258,13,view,2024-12-27 12:35:55
30036,11257,1649,purchase,2024-12-27 12:41:24
30038,11258,13,add_to_cart,2024-12-27 12:42:18
30029,11255,1832,view,2024-12-27 12:43:35
30030,11255,1832,add_to_cart,2024-12-27 12:48:26
30039,11258,13,checkout,2024-12-27 12:50:11
30040,11258,13,purchase,2024-12-27 12:53:55
30031,11255,1832,checkout,2024-12-27 12:54:24
30041,11259,232,view,2024-12-27 13:00:04
30032,11255,1832,purchase,2024-12-27 13:02:13
30042,11259,232,add_to_cart,2024-12-27 13:05:25
30043,11259,232,checkout,2024-12-27 13:08:50
37851,15357,582,view,2024-12-27 13:15:10
37852,15357,582,add_to_cart,2024-12-27 13:15:33
30044,11259,232,purchase,2024-12-27 13:16:43
30045,11260,1257,view,2024-12-27 13:41:43
30049,11264,1510,view,2024-12-27 13:47:12
30050,11264,1510,add_to_cart,2024-12-27 13:48:50
30046,11260,1257,add_to_cart,2024-12-27 13:49:47
30047,11260,1257,checkout,2024-12-27 13:56:34
30051,11264,1510,checkout,2024-12-27 13:56:50
30048,11260,1257,purchase,2024-12-27 14:01:08
30053,11265,1752,view,2024-12-27 14:04:41
30052,11264,1510,purchase,2024-12-27 14:06:49
30054,11265,1752,add_to_cart,2024-12-27 14:13:04
30055,11265,1752,checkout,2024-12-27 14:13:54
30056,11265,1752,purchase,2024-12-27 14:20:24
35321,13901,1201,view,2024-12-27 14:30:01
30057,11267,1246,view,2024-12-27 14:32:25
35322,13901,1201,add_to_cart,2024-12-27 14:32:41
30058,11267,1246,add_to_cart,2024-12-27 14:34:12
30059,11267,1246,checkout,2024-12-27 14:38:25
48477,21549,1342,view,2024-12-27 14:39:23
30060,11267,1246,purchase,2024-12-27 14:42:33
30061,11268,1797,view,2024-12-27 14:44:20
48478,21549,1342,add_to_cart,2024-12-27 14:44:22
30062,11268,1797,add_to_cart,2024-12-27 14:45:52
48479,21549,1342,checkout,2024-12-27 14:46:52
40983,17158,1023,view,2024-12-27 14:50:17
30063,11268,1797,checkout,2024-12-27 14:50:45
40984,17158,1023,add_to_cart,2024-12-27 14:53:41
30064,11268,1797,purchase,2024-12-27 14:56:44
40985,17158,1023,checkout,2024-12-27 14:59:08
45967,20086,842,view,2024-12-27 15:01:04
45968,20086,842,add_to_cart,2024-12-27 15:09:00
30065,11269,64,view,2024-12-27 15:10:59
30066,11269,64,add_to_cart,2024-12-27 15:14:13
45969,20086,842,checkout,2024-12-27 15:15:06
30067,11269,64,checkout,2024-12-27 15:17:56
30069,11271,797,view,2024-12-27 15:20:45
30068,11269,64,purchase,2024-12-27 15:24:00
30070,11271,797,add_to_cart,2024-12-27 15:27:37
30071,11271,797,checkout,2024-12-27 15:31:09
43787,18781,170,view,2024-12-27 15:33:12
43788,18781,170,add_to_cart,2024-12-27 15:34:15
37161,14953,345,view,2024-12-27 15:37:20
30072,11271,797,purchase,2024-12-27 15:40:31
30077,11273,1665,view,2024-12-27 15:45:10
37162,14953,345,add_to_cart,2024-12-27 15:45:48
30073,11272,1578,view,2024-12-27 15:47:38
37163,14953,345,checkout,2024-12-27 15:48:15
30078,11273,1665,add_to_cart,2024-12-27 15:49:24
30074,11272,1578,add_to_cart,2024-12-27 15:52:54
30075,11272,1578,checkout,2024-12-27 15:55:09
30076,11272,1578,purchase,2024-12-27 15:56:51
30079,11273,1665,checkout,2024-12-27 15:58:59
30080,11273,1665,purchase,2024-12-27 16:06:34
35534,14018,976,view,2024-12-27 16:23:30
35535,14018,976,add_to_cart,2024-12-27 16:27:53
30081,11275,914,view,2024-12-27 16:58:26
30082,11275,914,add_to_cart,2024-12-27 17:01:57
30085,11278,1784,view,2024-12-27 17:03:47
30083,11275,914,checkout,2024-12-27 17:07:26
30084,11275,914,purchase,2024-12-27 17:08:06
30097,11281,555,view,2024-12-27 17:09:55
30098,11281,555,add_to_cart,2024-12-27 17:13:30
30086,11278,1784,add_to_cart,2024-12-27 17:13:36
30093,11280,1198,view,2024-12-27 17:15:20
30105,11283,1081,view,2024-12-27 17:15:57
30099,11281,555,checkout,2024-12-27 17:17:12
30106,11283,1081,add_to_cart,2024-12-27 17:17:53
30107,11283,1081,checkout,2024-12-27 17:20:17
30087,11278,1784,checkout,2024-12-27 17:20:36
30094,11280,1198,add_to_cart,2024-12-27 17:21:46
30109,11284,1602,view,2024-12-27 17:22:13
30100,11281,555,purchase,2024-12-27 17:22:58
30089,11279,851,view,2024-12-27 17:22:59
30095,11280,1198,checkout,2024-12-27 17:23:27
30110,11284,1602,add_to_cart,2024-12-27 17:24:15
30088,11278,1784,purchase,2024-12-27 17:24:34
30111,11284,1602,checkout,2024-12-27 17:26:40
30090,11279,851,add_to_cart,2024-12-27 17:27:12
30108,11283,1081,purchase,2024-12-27 17:28:14
30096,11280,1198,purchase,2024-12-27 17:28:21
30101,11282,1933,view,2024-12-27 17:29:34
30112,11284,1602,purchase,2024-12-27 17:30:36
30113,11286,1972,view,2024-12-27 17:31:50
30091,11279,851,checkout,2024-12-27 17:34:34
56320,26149,235,view,2024-12-27 17:35:01
30092,11279,851,purchase,2024-12-27 17:35:40
30102,11282,1933,add_to_cart,2024-12-27 17:39:07
30114,11286,1972,add_to_cart,2024-12-27 17:41:16
30115,11286,1972,checkout,2024-12-27 17:45:00
30103,11282,1933,checkout,2024-12-27 17:48:48
30116,11286,1972,purchase,2024-12-27 17:50:26
41885,17672,369,view,2024-12-27 17:54:02
30104,11282,1933,purchase,2024-12-27 17:57:34
41886,17672,369,add_to_cart,2024-12-27 18:00:26
30121,11288,1948,view,2024-12-27 18:13:18
30122,11288,1948,add_to_cart,2024-12-27 18:16:52
30117,11287,448,view,2024-12-27 18:19:15
30125,11289,1708,view,2024-12-27 18:19:45
30126,11289,1708,add_to_cart,2024-12-27 18:22:56
30123,11288,1948,checkout,2024-12-27 18:24:29
30118,11287,448,add_to_cart,2024-12-27 18:25:56
30127,11289,1708,checkout,2024-12-27 18:28:10
39676,16409,1144,view,2024-12-27 18:29:07
30129,11290,1376,view,2024-12-27 18:29:53
30128,11289,1708,purchase,2024-12-27 18:30:30
30124,11288,1948,purchase,2024-12-27 18:31:02
30119,11287,448,checkout,2024-12-27 18:35:24
30130,11290,1376,add_to_cart,2024-12-27 18:37:09
30131,11290,1376,checkout,2024-12-27 18:40:23
33355,12748,28,view,2024-12-27 18:42:12
30120,11287,448,purchase,2024-12-27 18:43:13
33356,12748,28,add_to_cart,2024-12-27 18:46:22
30132,11290,1376,purchase,2024-12-27 18:47:32
33357,12748,28,checkout,2024-12-27 18:54:48
30133,11291,1567,view,2024-12-27 18:59:25
30137,11292,1878,view,2024-12-27 18:59:43
30149,11296,1246,view,2024-12-27 19:05:23
30138,11292,1878,add_to_cart,2024-12-27 19:07:57
30134,11291,1567,add_to_cart,2024-12-27 19:09:17
30139,11292,1878,checkout,2024-12-27 19:10:01
30150,11296,1246,add_to_cart,2024-12-27 19:11:17
30140,11292,1878,purchase,2024-12-27 19:11:45
30141,11293,1790,view,2024-12-27 19:12:01
30135,11291,1567,checkout,2024-12-27 19:15:26
30136,11291,1567,purchase,2024-12-27 19:17:28
30151,11296,1246,checkout,2024-12-27 19:20:09
38943,15977,1230,view,2024-12-27 19:20:42
30142,11293,1790,add_to_cart,2024-12-27 19:21:51
30143,11293,1790,checkout,2024-12-27 19:24:49
30145,11295,683,view,2024-12-27 19:28:49
30152,11296,1246,purchase,2024-12-27 19:29:35
30146,11295,683,add_to_cart,2024-12-27 19:30:14
30144,11293,1790,purchase,2024-12-27 19:32:34
30147,11295,683,checkout,2024-12-27 19:32:42
30148,11295,683,purchase,2024-12-27 19:35:58
32456,12235,957,view,2024-12-27 20:07:53
32457,12235,957,add_to_cart,2024-12-27 20:09:33
36511,14580,306,view,2024-12-27 20:11:26
30153,11299,856,view,2024-12-27 20:24:46
30154,11299,856,add_to_cart,2024-12-27 20:25:48
43975,18886,1040,view,2024-12-27 20:28:31
47690,21092,545,view,2024-12-27 20:28:41
30155,11299,856,checkout,2024-12-27 20:30:22
30156,11299,856,purchase,2024-12-27 20:35:46
30157,11300,1830,view,2024-12-27 20:36:04
47691,21092,545,add_to_cart,2024-12-27 20:37:05
30158,11300,1830,add_to_cart,2024-12-27 20:45:23
33380,12764,953,view,2024-12-27 20:54:48
30159,11300,1830,checkout,2024-12-27 20:54:57
30161,11302,383,view,2024-12-27 20:58:15
30160,11300,1830,purchase,2024-12-27 21:04:40
30169,11304,1384,view,2024-12-27 21:06:00
30162,11302,383,add_to_cart,2024-12-27 21:06:40
30165,11303,396,view,2024-12-27 21:06:48
30163,11302,383,checkout,2024-12-27 21:08:43
30170,11304,1384,add_to_cart,2024-12-27 21:09:01
30166,11303,396,add_to_cart,2024-12-27 21:13:56
54614,25157,1946,view,2024-12-27 21:15:50
30164,11302,383,purchase,2024-12-27 21:17:16
30171,11304,1384,checkout,2024-12-27 21:18:28
30172,11304,1384,purchase,2024-12-27 21:19:49
30167,11303,396,checkout,2024-12-27 21:22:40
30168,11303,396,purchase,2024-12-27 21:24:13
30173,11305,1158,view,2024-12-27 21:24:43
33587,12886,42,view,2024-12-27 21:25:10
30174,11305,1158,add_to_cart,2024-12-27 21:25:44
30175,11305,1158,checkout,2024-12-27 21:32:52
33588,12886,42,add_to_cart,2024-12-27 21:33:35
30181,11308,1198,view,2024-12-27 21:34:56
30182,11308,1198,add_to_cart,2024-12-27 21:37:17
30183,11308,1198,checkout,2024-12-27 21:37:49
52786,24090,563,view,2024-12-27 21:39:59
30176,11305,1158,purchase,2024-12-27 21:41:40
30184,11308,1198,purchase,2024-12-27 21:43:16
52787,24090,563,add_to_cart,2024-12-27 21:46:28
30177,11307,589,view,2024-12-27 21:50:43
30178,11307,589,add_to_cart,2024-12-27 21:55:17
30185,11309,713,view,2024-12-27 21:59:21
30179,11307,589,checkout,2024-12-27 22:00:08
30189,11311,683,view,2024-12-27 22:03:56
30186,11309,713,add_to_cart,2024-12-27 22:04:20
30180,11307,589,purchase,2024-12-27 22:07:17
30190,11311,683,add_to_cart,2024-12-27 22:10:41
48556,21596,410,view,2024-12-27 22:11:37
30187,11309,713,checkout,2024-12-27 22:13:54
30191,11311,683,checkout,2024-12-27 22:17:27
30188,11309,713,purchase,2024-12-27 22:17:47
48557,21596,410,add_to_cart,2024-12-27 22:20:38
49326,22055,1125,view,2024-12-27 22:24:07
30192,11311,683,purchase,2024-12-27 22:26:44
57745,26993,3,view,2024-12-27 22:43:35
33608,12900,1330,view,2024-12-27 22:44:08
51924,23589,630,view,2024-12-27 23:03:52
48874,21792,456,view,2024-12-27 23:05:08
48875,21792,456,add_to_cart,2024-12-27 23:09:32
30193,11315,383,view,2024-12-27 23:14:06
30197,11316,1196,view,2024-12-27 23:16:35
48876,21792,456,checkout,2024-12-27 23:16:55
30194,11315,383,add_to_cart,2024-12-27 23:17:12
30198,11316,1196,add_to_cart,2024-12-27 23:18:36
30199,11316,1196,checkout,2024-12-27 23:22:06
30200,11316,1196,purchase,2024-12-27 23:23:39
44016,18911,1348,view,2024-12-27 23:24:27
30195,11315,383,checkout,2024-12-27 23:26:19
30196,11315,383,purchase,2024-12-27 23:29:32
30205,11318,1421,view,2024-12-27 23:42:55
30201,11317,571,view,2024-12-27 23:43:23
30202,11317,571,add_to_cart,2024-12-27 23:44:45
30206,11318,1421,add_to_cart,2024-12-27 23:48:10
30203,11317,571,checkout,2024-12-27 23:49:08
30207,11318,1421,checkout,2024-12-27 23:55:16
34546,13442,1377,view,2024-12-27 23:56:03
30204,11317,571,purchase,2024-12-27 23:58:23
51946,23601,94,view,2024-12-28 00:02:54
30208,11318,1421,purchase,2024-12-28 00:02:55
42915,18267,1776,view,2024-12-28 00:03:23
57533,26867,689,view,2024-12-28 00:05:48
34547,13442,1377,add_to_cart,2024-12-28 00:05:50
42916,18267,1776,add_to_cart,2024-12-28 00:12:07
57534,26867,689,add_to_cart,2024-12-28 00:12:28
30213,11322,1502,view,2024-12-28 00:33:04
30214,11322,1502,add_to_cart,2024-12-28 00:37:06
30215,11322,1502,checkout,2024-12-28 00:42:06
30209,11321,1393,view,2024-12-28 00:43:08
30216,11322,1502,purchase,2024-12-28 00:47:02
30210,11321,1393,add_to_cart,2024-12-28 00:48:19
30225,11325,125,view,2024-12-28 00:54:32
30226,11325,125,add_to_cart,2024-12-28 00:55:03
30211,11321,1393,checkout,2024-12-28 00:55:41
30212,11321,1393,purchase,2024-12-28 00:56:47
30217,11323,1210,view,2024-12-28 00:57:57
30227,11325,125,checkout,2024-12-28 00:58:37
30228,11325,125,purchase,2024-12-28 01:05:05
30218,11323,1210,add_to_cart,2024-12-28 01:05:46
30219,11323,1210,checkout,2024-12-28 01:08:06
30220,11323,1210,purchase,2024-12-28 01:10:07
30221,11324,693,view,2024-12-28 01:25:59
30222,11324,693,add_to_cart,2024-12-28 01:30:52
30223,11324,693,checkout,2024-12-28 01:37:33
30224,11324,693,purchase,2024-12-28 01:39:40
51979,23619,4,view,2024-12-28 01:54:32
37084,14907,338,view,2024-12-28 02:05:20
30233,11329,1797,view,2024-12-28 02:11:41
30229,11328,1549,view,2024-12-28 02:15:03
35484,13993,1551,view,2024-12-28 02:16:34
30230,11328,1549,add_to_cart,2024-12-28 02:17:06
30234,11329,1797,add_to_cart,2024-12-28 02:17:58
30235,11329,1797,checkout,2024-12-28 02:19:00
30236,11329,1797,purchase,2024-12-28 02:22:23
30231,11328,1549,checkout,2024-12-28 02:22:54
35485,13993,1551,add_to_cart,2024-12-28 02:24:51
39020,16024,1595,view,2024-12-28 02:25:08
35486,13993,1551,checkout,2024-12-28 02:26:53
30232,11328,1549,purchase,2024-12-28 02:32:25
30237,11330,274,view,2024-12-28 02:33:32
30238,11330,274,add_to_cart,2024-12-28 02:37:48
30239,11330,274,checkout,2024-12-28 02:46:30
30241,11331,1846,view,2024-12-28 02:47:30
30245,11332,828,view,2024-12-28 02:52:20
30246,11332,828,add_to_cart,2024-12-28 02:53:38
30240,11330,274,purchase,2024-12-28 02:54:31
30242,11331,1846,add_to_cart,2024-12-28 02:55:09
30247,11332,828,checkout,2024-12-28 02:56:03
30243,11331,1846,checkout,2024-12-28 02:58:06
30244,11331,1846,purchase,2024-12-28 03:03:41
30248,11332,828,purchase,2024-12-28 03:04:13
38878,15939,1214,view,2024-12-28 03:05:11
30249,11333,1600,view,2024-12-28 03:06:33
30250,11333,1600,add_to_cart,2024-12-28 03:09:14
30251,11333,1600,checkout,2024-12-28 03:12:37
40524,16885,1825,view,2024-12-28 03:14:19
40525,16885,1825,add_to_cart,2024-12-28 03:17:04
30252,11333,1600,purchase,2024-12-28 03:19:46
30261,11336,456,view,2024-12-28 03:31:44
30262,11336,456,add_to_cart,2024-12-28 03:39:13
30257,11335,1063,view,2024-12-28 03:40:16
30253,11334,610,view,2024-12-28 03:42:26
30263,11336,456,checkout,2024-12-28 03:43:56
30258,11335,1063,add_to_cart,2024-12-28 03:44:12
30254,11334,610,add_to_cart,2024-12-28 03:44:46
30259,11335,1063,checkout,2024-12-28 03:48:10
30264,11336,456,purchase,2024-12-28 03:49:37
30255,11334,610,checkout,2024-12-28 03:53:40
30260,11335,1063,purchase,2024-12-28 03:54:10
30256,11334,610,purchase,2024-12-28 03:59:20
45486,19791,181,view,2024-12-28 04:37:15
56960,26539,381,view,2024-12-28 04:39:37
30269,11339,1642,view,2024-12-28 04:41:20
30270,11339,1642,add_to_cart,2024-12-28 04:41:49
30271,11339,1642,checkout,2024-12-28 04:47:09
30265,11338,421,view,2024-12-28 04:51:10
30272,11339,1642,purchase,2024-12-28 04:55:26
30266,11338,421,add_to_cart,2024-12-28 04:56:52
51285,23197,1999,view,2024-12-28 05:02:56
30273,11341,324,view,2024-12-28 05:03:47
30267,11338,421,checkout,2024-12-28 05:05:43
51286,23197,1999,add_to_cart,2024-12-28 05:05:49
30268,11338,421,purchase,2024-12-28 05:07:38
30281,11344,1685,view,2024-12-28 05:10:24
30274,11341,324,add_to_cart,2024-12-28 05:12:24
30275,11341,324,checkout,2024-12-28 05:13:22
30285,11345,1246,view,2024-12-28 05:18:20
30276,11341,324,purchase,2024-12-28 05:18:58
30282,11344,1685,add_to_cart,2024-12-28 05:19:45
30286,11345,1246,add_to_cart,2024-12-28 05:21:06
30287,11345,1246,checkout,2024-12-28 05:22:16
30283,11344,1685,checkout,2024-12-28 05:29:19
30288,11345,1246,purchase,2024-12-28 05:29:35
30284,11344,1685,purchase,2024-12-28 05:39:07
30277,11343,257,view,2024-12-28 05:42:35
54681,25193,1380,view,2024-12-28 05:46:51
30278,11343,257,add_to_cart,2024-12-28 05:52:07
54682,25193,1380,add_to_cart,2024-12-28 05:56:04
30289,11347,1784,view,2024-12-28 05:56:45
30279,11343,257,checkout,2024-12-28 05:59:10
30290,11347,1784,add_to_cart,2024-12-28 06:02:41
30291,11347,1784,checkout,2024-12-28 06:04:15
30280,11343,257,purchase,2024-12-28 06:05:38
30292,11347,1784,purchase,2024-12-28 06:06:25
30297,11350,1390,view,2024-12-28 06:10:02
30301,11351,640,view,2024-12-28 06:10:17
30298,11350,1390,add_to_cart,2024-12-28 06:10:42
47296,20869,1106,view,2024-12-28 06:11:58
30299,11350,1390,checkout,2024-12-28 06:12:11
30302,11351,640,add_to_cart,2024-12-28 06:13:09
30303,11351,640,checkout,2024-12-28 06:13:44
30293,11349,1083,view,2024-12-28 06:16:52
30294,11349,1083,add_to_cart,2024-12-28 06:17:18
