customer_id,signup_date,channel,country,total_orders,total_revenue,total_gross_margin,first_order_date,last_order_date,avg_order_value,recency_days,tenure_days,clv,rfm_r,rfm_f,rfm_m,rfm_score,rfm_segment
1613,2024-09-02,paid_search,FR,4.0,1077.3,472.44999999999993,2024-10-17 23:23:54,2024-12-25 18:08:21,269.325,6.0,120,1077.3,4.0,3.0,3.0,10.0,Loyal Customers
1614,2024-09-10,email,GB,0.0,0.0,0.0,,,0.0,112.0,112,0.0,,,,,No Orders
1615,2024-01-23,organic,US,0.0,0.0,0.0,,,0.0,343.0,343,0.0,,,,,No Orders
1616,2024-03-04,paid_search,US,1.0,243.5,114.13000000000002,2024-07-12 18:34:12,2024-07-12 18:34:12,243.5,172.0,302,243.5,1.0,1.0,1.0,3.0,Lost
1617,2024-10-17,organic,US,0.0,0.0,0.0,,,0.0,75.0,75,0.0,,,,,No Orders
1618,2024-07-04,referral,GB,0.0,0.0,0.0,,,0.0,180.0,180,0.0,,,,,No Orders
1619,2024-02-14,email,GB,10.0,3913.21,1746.36,2024-03-11 20:36:29,2024-12-29 05:46:49,391.321,2.0,321,3913.21,5.0,5.0,5.0,15.0,Champions
1620,2024-12-28,referral,GB,1.0,82.46,51.11999999999999,2024-12-29 02:44:31,2024-12-29 02:44:31,82.46,2.0,3,82.46,5.0,1.0,1.0,7.0,New Customers
1621,2024-04-06,referral,US,1.0,187.62,72.36,2024-08-13 04:05:04,2024-08-13 04:05:04,187.62,140.0,269,187.62,1.0,1.0,1.0,3.0,Lost
1622,2024-01-02,affiliate,NL,4.0,1095.8999999999999,480.5,2024-05-07 15:38:24,2024-10-06 17:01:53,273.97499999999997,86.0,364,1095.8999999999999,1.0,3.0,3.0,7.0,At Risk
1623,2024-12-04,organic,DE,4.0,1529.83,762.9499999999999,2024-12-09 01:28:53,2024-12-30 16:57:07,382.4575,1.0,27,1529.83,5.0,3.0,4.0,12.0,Loyal Customers
1624,2024-01-07,referral,AU,5.0,1920.23,878.9,2024-01-24 21:35:40,2024-11-19 10:04:55,384.046,42.0,359,1920.23,2.0,3.0,4.0,9.0,At Risk
1625,2024-07-21,social,US,2.0,939.3800000000001,464.92,2024-11-12 22:10:52,2024-12-15 14:36:48,469.69000000000005,16.0,163,939.3800000000001,4.0,1.0,3.0,8.0,New Customers
1626,2024-12-29,paid_search,DE,4.0,905.06,474.06,2024-12-29 08:32:07,2024-12-30 21:50:19,226.265,1.0,2,905.06,5.0,3.0,3.0,11.0,Loyal Customers
1627,2024-07-30,social,AU,4.0,576.29,307.18,2024-10-24 22:09:04,2024-12-22 05:56:07,144.0725,9.0,154,576.29,4.0,3.0,2.0,9.0,Potential Loyalists
1628,2024-08-01,paid_search,US,6.0,920.52,442.63,2024-08-05 20:53:32,2024-12-24 23:48:42,153.42,7.0,152,920.52,4.0,4.0,3.0,11.0,Loyal Customers
1629,2024-05-22,organic,US,2.0,93.22,50.53999999999999,2024-06-26 12:36:21,2024-11-24 01:58:29,46.61,37.0,223,93.22,3.0,1.0,1.0,5.0,Others
1630,2024-02-16,organic,US,5.0,931.1800000000001,444.66,2024-03-05 11:55:21,2024-11-13 20:48:45,186.23600000000002,48.0,319,931.1800000000001,2.0,3.0,3.0,8.0,At Risk
1631,2024-07-28,organic,US,0.0,0.0,0.0,,,0.0,156.0,156,0.0,,,,,No Orders
1632,2024-11-24,paid_search,GB,2.0,1128.78,528.91,2024-12-14 05:19:55,2024-12-17 23:53:20,564.39,14.0,37,1128.78,4.0,1.0,3.0,8.0,New Customers
1633,2024-02-03,referral,US,12.0,4258.36,1989.62,2024-02-06 15:06:44,2024-11-05 03:42:45,354.8633333333333,56.0,332,4258.36,2.0,5.0,5.0,12.0,At Risk
1634,2024-11-18,social,US,0.0,0.0,0.0,,,0.0,43.0,43,0.0,,,,,No Orders
1635,2024-05-31,paid_search,DE,1.0,283.35,136.20000000000002,2024-11-09 13:46:44,2024-11-09 13:46:44,283.35,52.0,214,283.35,2.0,1.0,1.0,4.0,Lost
1636,2024-07-15,paid_search,US,2.0,392.79999999999995,200.69,2024-08-11 01:47:55,2024-12-31 19:55:39,196.39999999999998,0.0,169,392.79999999999995,5.0,1.0,1.0,7.0,New Customers
1637,2024-03-01,paid_search,US,2.0,448.24,217.43,2024-05-02 12:53:58,2024-10-15 14:34:20,224.12,77.0,305,448.24,2.0,1.0,1.0,4.0,Lost
1638,2024-08-15,organic,FR,6.0,1263.16,696.29,2024-09-13 17:09:16,2024-12-19 10:49:50,210.52666666666667,12.0,138,1263.16,4.0,4.0,3.0,11.0,Loyal Customers
1639,2024-03-07,email,US,2.0,175.31,65.51,2024-04-16 17:00:46,2024-08-15 10:24:26,87.655,138.0,299,175.31,1.0,1.0,1.0,3.0,Lost
1640,2024-04-09,organic,US,0.0,0.0,0.0,,,0.0,266.0,266,0.0,,,,,No Orders
1641,2024-09-21,social,US,1.0,344.46,143.39,2024-11-02 04:05:13,2024-11-02 04:05:13,344.46,59.0,101,344.46,2.0,1.0,1.0,4.0,Lost
1642,2024-01-19,email,US,6.0,2271.58,1061.8200000000002,2024-02-13 12:01:52,2024-12-28 04:57:20,378.59666666666664,3.0,347,2271.58,5.0,4.0,5.0,14.0,Champions
1643,2024-06-12,social,GB,2.0,581.55,268.06999999999994,2024-10-04 00:37:00,2024-11-30 04:22:40,290.775,31.0,202,581.55,3.0,1.0,2.0,6.0,Others
1644,2024-08-05,referral,US,2.0,619.81,314.10999999999996,2024-08-30 19:30:09,2024-10-15 23:55:02,309.905,76.0,148,619.81,2.0,1.0,2.0,5.0,Lost
1645,2024-02-18,organic,US,2.0,681.2,299.49,2024-03-29 15:11:19,2024-11-19 23:39:11,340.6,42.0,317,681.2,2.0,1.0,2.0,5.0,Lost
1646,2024-04-17,referral,SE,7.0,2126.6,1015.11,2024-06-20 05:10:44,2024-12-02 03:24:30,303.8,29.0,258,2126.6,3.0,4.0,4.0,11.0,Loyal Customers
1647,2024-05-05,social,NL,6.0,2223.1,1034.73,2024-08-30 03:31:53,2024-12-21 23:28:00,370.51666666666665,10.0,240,2223.1,4.0,4.0,4.0,12.0,Champions
1648,2024-08-30,email,US,13.0,3476.2,1746.92,2024-09-11 13:30:27,2024-12-29 22:57:54,267.4,2.0,123,3476.2,5.0,5.0,5.0,15.0,Champions
1649,2024-12-23,social,US,2.0,260.81,124.57,2024-12-25 10:13:20,2024-12-27 12:54:11,130.405,4.0,8,260.81,5.0,1.0,1.0,7.0,New Customers
1650,2024-11-02,email,GB,4.0,1985.6699999999998,906.0999999999999,2024-11-17 14:03:59,2024-12-07 19:10:13,496.41749999999996,24.0,59,1985.6699999999998,3.0,3.0,4.0,10.0,Loyal Customers
1651,2024-03-10,affiliate,AU,3.0,998.4599999999999,450.44,2024-05-13 13:07:55,2024-11-05 23:02:00,332.82,56.0,296,998.4599999999999,2.0,2.0,3.0,7.0,Lost
1652,2024-01-07,paid_search,CA,2.0,1158.35,612.27,2024-05-14 02:05:54,2024-11-07 11:51:36,579.175,54.0,359,1158.35,2.0,1.0,3.0,6.0,Lost
1653,2024-01-19,email,US,3.0,1129.61,462.99999999999994,2024-03-17 12:59:30,2024-12-29 08:54:37,376.53666666666663,2.0,347,1129.61,5.0,2.0,3.0,10.0,New Customers
1654,2024-08-06,email,US,3.0,1362.3799999999999,592.49,2024-10-31 04:00:56,2024-12-21 13:37:50,454.1266666666666,10.0,147,1362.3799999999999,4.0,2.0,3.0,9.0,New Customers
1655,2024-02-27,paid_search,US,1.0,129.41,61.78999999999999,2024-09-28 17:31:12,2024-09-28 17:31:12,129.41,94.0,308,129.41,1.0,1.0,1.0,3.0,Lost
1656,2024-03-25,referral,AU,1.0,232.10000000000002,144.35000000000002,2024-04-26 15:23:42,2024-04-26 15:23:42,232.10000000000002,249.0,281,232.10000000000002,1.0,1.0,1.0,3.0,Lost
1657,2024-11-06,paid_search,AU,5.0,1412.94,622.39,2024-11-06 16:22:31,2024-11-29 20:32:32,282.588,32.0,55,1412.94,3.0,3.0,4.0,10.0,Loyal Customers
1658,2024-11-15,social,US,1.0,435.0,245.96,2024-11-16 14:58:25,2024-11-16 14:58:25,435.0,45.0,46,435.0,2.0,1.0,1.0,4.0,Lost
1659,2024-11-03,organic,DE,1.0,168.8,74.62,2024-12-11 11:32:27,2024-12-11 11:32:27,168.8,20.0,58,168.8,3.0,1.0,1.0,5.0,Others
1660,2024-04-02,organic,US,7.0,2943.14,1316.03,2024-05-19 19:38:01,2024-12-03 11:30:51,420.4485714285714,28.0,273,2943.14,3.0,4.0,5.0,12.0,Loyal Customers
1661,2024-08-14,email,FR,2.0,853.71,427.9,2024-09-08 19:43:16,2024-10-02 10:18:46,426.855,90.0,139,853.71,1.0,1.0,2.0,4.0,Lost
1662,2024-08-11,paid_search,NL,2.0,687.73,266.28,2024-09-22 08:31:54,2024-10-31 00:31:28,343.865,61.0,142,687.73,2.0,1.0,2.0,5.0,Lost
1663,2024-03-08,paid_search,GB,5.0,2279.22,1043.36,2024-03-09 10:57:10,2024-12-06 05:23:59,455.84399999999994,25.0,298,2279.22,3.0,3.0,5.0,11.0,Loyal Customers
1664,2024-07-21,organic,US,3.0,929.99,474.0200000000001,2024-08-12 20:27:21,2024-11-27 12:07:35,309.99666666666667,34.0,163,929.99,3.0,2.0,3.0,8.0,Potential Loyalists
1665,2024-07-11,paid_search,DE,9.0,3015.22,1376.15,2024-07-24 09:41:41,2024-12-27 16:08:10,335.02444444444444,4.0,173,3015.22,5.0,5.0,5.0,15.0,Champions
1666,2024-05-24,email,US,2.0,739.77,330.60999999999996,2024-07-28 11:14:57,2024-08-26 04:48:53,369.885,127.0,221,739.77,1.0,1.0,2.0,4.0,Lost
1667,2024-10-02,referral,CA,2.0,163.89,86.0,2024-11-07 18:20:24,2024-11-13 15:25:18,81.945,48.0,90,163.89,2.0,1.0,1.0,4.0,Lost
1668,2024-09-05,organic,US,0.0,0.0,0.0,,,0.0,117.0,117,0.0,,,,,No Orders
1669,2024-07-13,social,AU,2.0,727.35,363.43,2024-09-20 07:55:51,2024-09-21 08:05:24,363.675,101.0,171,727.35,1.0,1.0,2.0,4.0,Lost
1670,2024-09-22,paid_search,US,6.0,1956.37,966.76,2024-10-19 07:43:46,2024-12-26 11:17:57,326.06166666666667,5.0,100,1956.37,5.0,4.0,4.0,13.0,Champions
1671,2024-10-06,social,US,12.0,2834.71,1392.2,2024-10-22 10:59:46,2024-12-31 03:32:58,236.22583333333333,0.0,86,2834.71,5.0,5.0,5.0,15.0,Champions
1672,2024-07-26,paid_search,US,0.0,0.0,0.0,,,0.0,158.0,158,0.0,,,,,No Orders
1673,2024-04-07,paid_search,US,1.0,174.94,87.35999999999999,2024-09-13 19:08:14,2024-09-13 19:08:14,174.94,109.0,268,174.94,1.0,1.0,1.0,3.0,Lost
1674,2024-10-04,paid_search,US,1.0,128.37,53.17,2024-11-03 06:49:36,2024-11-03 06:49:36,128.37,58.0,88,128.37,2.0,1.0,1.0,4.0,Lost
1675,2024-09-19,social,FR,0.0,0.0,0.0,,,0.0,103.0,103,0.0,,,,,No Orders
1676,2024-12-25,paid_search,US,8.0,2940.79,1513.9499999999998,2024-12-26 20:56:50,2024-12-31 12:51:36,367.59875,0.0,6,2940.79,5.0,5.0,5.0,15.0,Champions
1677,2024-02-24,paid_search,US,7.0,1603.8899999999999,758.58,2024-04-12 15:16:18,2024-12-18 15:14:16,229.12714285714284,13.0,311,1603.8899999999999,4.0,4.0,4.0,12.0,Champions
1678,2024-06-02,email,US,9.0,1667.83,762.16,2024-06-05 15:07:03,2024-12-02 09:55:03,185.31444444444443,29.0,212,1667.83,3.0,5.0,4.0,12.0,Loyal Customers
1679,2024-12-04,email,US,1.0,521.61,265.3,2024-12-04 23:50:17,2024-12-04 23:50:17,521.61,27.0,27,521.61,3.0,1.0,2.0,6.0,Others
1680,2024-07-07,paid_search,AU,6.0,1917.76,788.3,2024-08-25 21:53:42,2024-12-30 20:46:08,319.62666666666667,1.0,177,1917.76,5.0,4.0,4.0,13.0,Champions
1681,2024-12-10,email,NL,2.0,170.05,89.03999999999999,2024-12-10 18:45:32,2024-12-28 09:49:09,85.025,3.0,21,170.05,5.0,1.0,1.0,7.0,New Customers
1682,2024-01-05,email,US,3.0,1585.0900000000001,790.58,2024-02-12 22:36:17,2024-11-15 23:51:49,528.3633333333333,46.0,361,1585.0900000000001,2.0,2.0,4.0,8.0,Lost
1683,2024-01-13,organic,CA,3.0,634.5400000000001,278.93,2024-02-10 11:52:27,2024-09-24 07:07:14,211.51333333333335,98.0,353,634.5400000000001,1.0,2.0,2.0,5.0,Lost
1684,2024-10-18,social,FR,0.0,0.0,0.0,,,0.0,74.0,74,0.0,,,,,No Orders
1685,2024-05-11,organic,SE,14.0,3486.6400000000003,1700.4,2024-06-02 04:03:09,2024-12-28 07:52:16,249.0457142857143,3.0,234,3486.6400000000003,5.0,5.0,5.0,15.0,Champions
1686,2024-07-09,social,US,3.0,765.47,397.46000000000004,2024-08-01 06:15:13,2024-09-16 21:59:33,255.15666666666667,106.0,175,765.47,1.0,2.0,2.0,5.0,Lost
1687,2024-06-05,organic,US,2.0,1018.6499999999999,453.8299999999999,2024-06-09 21:50:13,2024-09-03 22:12:52,509.32499999999993,119.0,209,1018.6499999999999,1.0,1.0,3.0,5.0,Lost
1688,2024-05-29,social,GB,15.0,4590.79,2146.94,2024-05-30 08:56:21,2024-12-21 06:14:35,306.05266666666665,10.0,216,4590.79,4.0,5.0,5.0,14.0,Champions
1689,2024-12-09,organic,AU,0.0,0.0,0.0,,,0.0,22.0,22,0.0,,,,,No Orders
1690,2024-02-04,paid_search,FR,4.0,1386.6899999999998,608.8199999999999,2024-06-25 08:26:09,2024-11-22 18:04:21,346.67249999999996,39.0,331,1386.6899999999998,2.0,3.0,3.0,8.0,At Risk
1691,2024-10-09,referral,GB,11.0,2714.12,1350.8899999999999,2024-10-18 08:22:08,2024-12-18 03:59:48,246.7381818181818,13.0,83,2714.12,4.0,5.0,5.0,14.0,Champions
1692,2024-11-21,paid_search,US,7.0,3149.1200000000003,1509.58,2024-11-28 03:50:58,2024-12-31 00:39:18,449.87428571428575,0.0,40,3149.1200000000003,5.0,4.0,5.0,14.0,Champions
1693,2024-08-28,referral,FR,2.0,517.38,253.71,2024-09-16 20:14:30,2024-12-20 19:28:08,258.69,11.0,125,517.38,4.0,1.0,2.0,7.0,New Customers
1694,2024-05-24,affiliate,AU,4.0,2497.33,1271.6,2024-06-19 05:24:08,2024-11-25 15:22:16,624.3325,36.0,221,2497.33,3.0,3.0,5.0,11.0,Loyal Customers
1695,2024-02-28,referral,US,8.0,3105.31,1380.74,2024-03-06 03:42:16,2024-08-24 23:39:18,388.16375,129.0,307,3105.31,1.0,5.0,5.0,11.0,At Risk
1696,2024-09-06,organic,FR,3.0,1017.1400000000001,441.88,2024-10-04 02:43:34,2024-11-09 00:32:50,339.0466666666667,52.0,116,1017.1400000000001,2.0,2.0,3.0,7.0,Lost
1697,2024-06-20,email,US,1.0,126.0,52.980000000000004,2024-10-19 21:05:03,2024-10-19 21:05:03,126.0,73.0,194,126.0,2.0,1.0,1.0,4.0,Lost
1698,2024-02-24,organic,GB,3.0,1096.34,528.71,2024-03-06 09:18:11,2024-11-08 13:24:06,365.44666666666666,53.0,311,1096.34,2.0,2.0,3.0,7.0,Lost
1699,2024-05-11,paid_search,GB,6.0,1752.29,884.76,2024-05-21 20:03:51,2024-12-15 06:29:35,292.04833333333335,16.0,234,1752.29,4.0,4.0,4.0,12.0,Champions
1700,2024-12-17,referral,CA,4.0,1305.76,609.4399999999999,2024-12-18 17:39:52,2024-12-28 09:51:03,326.44,3.0,14,1305.76,5.0,3.0,3.0,11.0,Loyal Customers
1701,2024-04-07,social,SE,1.0,578.57,246.40000000000003,2024-07-12 11:58:06,2024-07-12 11:58:06,578.57,172.0,268,578.57,1.0,1.0,2.0,4.0,Lost
1702,2024-03-06,paid_search,GB,0.0,0.0,0.0,,,0.0,300.0,300,0.0,,,,,No Orders
1703,2024-09-06,paid_search,US,2.0,238.10000000000002,141.79000000000002,2024-11-06 19:18:41,2024-12-04 07:14:25,119.05000000000001,27.0,116,238.10000000000002,3.0,1.0,1.0,5.0,Others
1704,2024-03-14,email,US,0.0,0.0,0.0,,,0.0,292.0,292,0.0,,,,,No Orders
1705,2024-12-02,social,US,1.0,302.6,158.02000000000004,2024-12-07 19:15:40,2024-12-07 19:15:40,302.6,24.0,29,302.6,3.0,1.0,1.0,5.0,Others
1706,2024-11-10,paid_search,US,0.0,0.0,0.0,,,0.0,51.0,51,0.0,,,,,No Orders
1707,2024-12-25,referral,US,3.0,1202.75,450.79999999999995,2024-12-26 00:50:45,2024-12-30 02:16:39,400.9166666666667,1.0,6,1202.75,5.0,2.0,3.0,10.0,New Customers
1708,2024-11-30,organic,GB,10.0,2030.0,931.14,2024-12-03 21:11:30,2024-12-28 09:27:45,203.0,3.0,31,2030.0,5.0,5.0,4.0,14.0,Champions
1709,2024-03-30,organic,US,0.0,0.0,0.0,,,0.0,276.0,276,0.0,,,,,No Orders
1710,2024-03-18,social,US,7.0,2982.1,1397.43,2024-06-06 05:13:34,2024-12-23 18:21:55,426.0142857142857,8.0,288,2982.1,4.0,4.0,5.0,13.0,Champions
1711,2024-05-05,affiliate,CA,1.0,784.6,350.26,2024-06-03 12:18:06,2024-06-03 12:18:06,784.6,211.0,240,784.6,1.0,1.0,2.0,4.0,Lost
1712,2024-06-20,organic,US,4.0,1749.65,883.19,2024-06-24 07:21:46,2024-09-03 03:03:51,437.4125,119.0,194,1749.65,1.0,3.0,4.0,8.0,At Risk
1713,2024-11-18,organic,DE,5.0,1405.06,745.47,2024-11-19 11:38:02,2024-12-09 16:16:16,281.012,22.0,43,1405.06,3.0,3.0,4.0,10.0,Loyal Customers
1714,2024-09-25,organic,NL,4.0,1644.8100000000002,802.49,2024-10-01 00:18:19,2024-12-13 06:30:55,411.20250000000004,18.0,97,1644.8100000000002,3.0,3.0,4.0,10.0,Loyal Customers
1715,2024-08-23,referral,DE,3.0,917.1700000000001,466.49,2024-09-17 18:33:27,2024-12-13 17:54:24,305.72333333333336,18.0,130,917.1700000000001,3.0,2.0,3.0,8.0,Potential Loyalists
1716,2024-11-17,organic,US,0.0,0.0,0.0,,,0.0,44.0,44,0.0,,,,,No Orders
1717,2024-08-24,paid_search,US,0.0,0.0,0.0,,,0.0,129.0,129,0.0,,,,,No Orders
1718,2024-05-18,affiliate,DE,1.0,419.31,210.73,2024-08-05 10:07:59,2024-08-05 10:07:59,419.31,148.0,227,419.31,1.0,1.0,1.0,3.0,Lost
1719,2024-05-31,organic,GB,7.0,2133.2799999999997,932.6,2024-07-11 16:11:38,2024-11-21 09:28:55,304.7542857142857,40.0,214,2133.2799999999997,2.0,4.0,4.0,10.0,At Risk
1720,2024-07-08,paid_search,US,3.0,875.15,417.28,2024-07-18 11:20:21,2024-10-25 08:25:09,291.71666666666664,67.0,176,875.15,2.0,2.0,2.0,6.0,Lost
1721,2024-02-02,paid_search,GB,6.0,1244.4,543.5600000000001,2024-04-19 06:39:07,2024-11-07 13:31:05,207.4,54.0,333,1244.4,2.0,4.0,3.0,9.0,At Risk
1722,2024-09-28,email,GB,2.0,439.89,251.85,2024-10-02 06:52:36,2024-12-11 17:05:21,219.945,20.0,94,439.89,3.0,1.0,1.0,5.0,Others
1723,2024-08-26,paid_search,US,12.0,3960.8399999999997,2028.33,2024-08-26 03:20:02,2024-11-26 12:34:00,330.07,35.0,127,3960.8399999999997,3.0,5.0,5.0,13.0,Loyal Customers
1724,2024-09-24,paid_search,DE,2.0,525.47,274.14,2024-11-30 16:08:15,2024-12-25 23:10:25,262.735,6.0,98,525.47,4.0,1.0,2.0,7.0,New Customers
1725,2024-07-14,organic,US,12.0,3262.81,1456.03,2024-07-14 10:12:51,2024-12-14 00:59:17,271.9008333333333,17.0,170,3262.81,3.0,5.0,5.0,13.0,Loyal Customers
1726,2024-10-13,email,US,10.0,2842.08,1346.92,2024-10-13 13:25:10,2024-11-25 21:16:21,284.20799999999997,36.0,79,2842.08,3.0,5.0,5.0,13.0,Loyal Customers
1727,2024-12-13,email,CA,4.0,1226.85,622.79,2024-12-15 19:11:39,2024-12-29 07:35:32,306.7125,2.0,18,1226.85,5.0,3.0,3.0,11.0,Loyal Customers
1728,2024-07-27,organic,US,8.0,2419.45,1166.76,2024-08-07 14:41:05,2024-12-22 00:54:53,302.43125,9.0,157,2419.45,4.0,5.0,5.0,14.0,Champions
1729,2024-06-11,paid_search,DE,2.0,540.24,225.59999999999997,2024-06-30 09:43:36,2024-12-11 21:24:20,270.12,20.0,203,540.24,3.0,1.0,2.0,6.0,Others
1730,2024-02-08,referral,US,8.0,1860.32,853.5600000000001,2024-04-01 10:39:35,2024-12-10 08:47:49,232.54,21.0,327,1860.32,3.0,5.0,4.0,12.0,Loyal Customers
1731,2024-10-11,organic,US,1.0,157.96,64.24000000000001,2024-10-18 23:04:42,2024-10-18 23:04:42,157.96,74.0,81,157.96,2.0,1.0,1.0,4.0,Lost
1732,2024-11-26,organic,NL,2.0,664.77,335.15,2024-12-05 02:59:00,2024-12-26 12:15:27,332.385,5.0,35,664.77,5.0,1.0,2.0,8.0,New Customers
1733,2024-09-13,paid_search,US,14.0,4991.79,2367.06,2024-09-22 04:54:43,2024-12-11 04:50:14,356.55642857142857,20.0,109,4991.79,3.0,5.0,5.0,13.0,Loyal Customers
1734,2024-11-12,organic,US,3.0,953.04,508.09,2024-11-27 20:28:05,2024-12-14 03:40:59,317.68,17.0,49,953.04,3.0,2.0,3.0,8.0,Potential Loyalists
1735,2024-11-11,organic,NL,1.0,475.98,242.3,2024-11-25 00:54:38,2024-11-25 00:54:38,475.98,36.0,50,475.98,3.0,1.0,2.0,6.0,Others
1736,2024-10-19,paid_search,CA,1.0,582.26,221.8,2024-11-02 11:41:56,2024-11-02 11:41:56,582.26,59.0,73,582.26,2.0,1.0,2.0,5.0,Lost
1737,2024-07-03,organic,FR,0.0,0.0,0.0,,,0.0,181.0,181,0.0,,,,,No Orders
1738,2024-02-06,paid_search,US,4.0,1219.81,599.68,2024-03-12 17:41:52,2024-04-17 21:11:52,304.9525,258.0,329,1219.81,1.0,3.0,3.0,7.0,At Risk
1739,2024-01-02,social,US,4.0,678.04,300.80999999999995,2024-06-10 13:13:20,2024-07-28 18:00:12,169.51,156.0,364,678.04,1.0,3.0,2.0,6.0,At Risk
1740,2024-03-15,social,DE,0.0,0.0,0.0,,,0.0,291.0,291,0.0,,,,,No Orders
1741,2024-06-06,organic,US,6.0,1537.58,738.9,2024-09-06 17:06:11,2024-12-26 14:25:59,256.2633333333333,5.0,208,1537.58,5.0,4.0,4.0,13.0,Champions
1742,2024-09-29,email,US,8.0,1416.88,749.0,2024-10-05 23:54:26,2024-12-15 10:04:25,177.11,16.0,93,1416.88,4.0,5.0,4.0,13.0,Champions
1743,2024-06-15,organic,CA,2.0,625.17,254.53,2024-11-04 19:58:56,2024-12-15 10:09:46,312.585,16.0,199,625.17,4.0,1.0,2.0,7.0,New Customers
1744,2024-01-09,email,US,11.0,2849.63,1444.8200000000002,2024-01-23 02:47:05,2024-11-02 09:54:38,259.05727272727273,59.0,357,2849.63,2.0,5.0,5.0,12.0,At Risk
1745,2024-03-17,paid_search,US,1.0,35.77,18.520000000000003,2024-10-07 22:11:05,2024-10-07 22:11:05,35.77,85.0,289,35.77,1.0,1.0,1.0,3.0,Lost
1746,2024-12-24,email,US,0.0,0.0,0.0,,,0.0,7.0,7,0.0,,,,,No Orders
1747,2024-12-27,organic,GB,5.0,3105.37,1470.07,2024-12-27 02:01:45,2024-12-31 17:55:59,621.074,0.0,4,3105.37,5.0,3.0,5.0,13.0,Loyal Customers
1748,2024-05-18,organic,DE,0.0,0.0,0.0,,,0.0,227.0,227,0.0,,,,,No Orders
1749,2024-10-21,paid_search,AU,4.0,653.07,310.89,2024-10-26 02:43:39,2024-12-15 07:22:06,163.2675,16.0,71,653.07,4.0,3.0,2.0,9.0,Potential Loyalists
1750,2024-09-20,organic,US,9.0,2070.57,964.5000000000001,2024-09-24 20:50:16,2024-12-19 17:22:00,230.06333333333336,12.0,102,2070.57,4.0,5.0,4.0,13.0,Champions
1751,2024-12-06,organic,US,0.0,0.0,0.0,,,0.0,25.0,25,0.0,,,,,No Orders
1752,2024-11-20,social,GB,10.0,2974.42,1405.18,2024-11-24 02:18:19,2024-12-29 18:52:19,297.442,2.0,41,2974.42,5.0,5.0,5.0,15.0,Champions
1753,2024-08-18,email,US,3.0,996.04,438.38,2024-09-12 08:26:47,2024-10-21 03:00:30,332.0133333333333,71.0,135,996.04,2.0,2.0,3.0,7.0,Lost
1754,2024-05-24,organic,GB,2.0,651.5999999999999,306.15,2024-06-29 18:48:47,2024-11-30 21:01:12,325.79999999999995,31.0,221,651.5999999999999,3.0,1.0,2.0,6.0,Others
1755,2024-08-17,referral,NL,0.0,0.0,0.0,,,0.0,136.0,136,0.0,,,,,No Orders
1756,2024-04-26,email,GB,8.0,2471.52,1165.64,2024-05-15 19:42:44,2024-12-22 14:29:15,308.94,9.0,249,2471.52,4.0,5.0,5.0,14.0,Champions
1757,2024-05-07,referral,US,2.0,152.25,76.41,2024-06-07 05:45:11,2024-11-18 19:47:24,76.125,43.0,238,152.25,2.0,1.0,1.0,4.0,Lost
1758,2024-08-10,social,SE,2.0,403.23,160.63,2024-09-22 20:34:23,2024-12-18 10:17:19,201.615,13.0,143,403.23,4.0,1.0,1.0,6.0,New Customers
1759,2024-07-28,social,US,0.0,0.0,0.0,,,0.0,156.0,156,0.0,,,,,No Orders
1760,2024-07-31,paid_search,NL,6.0,2148.36,887.5699999999999,2024-10-18 02:01:43,2024-12-30 11:06:16,358.06,1.0,153,2148.36,5.0,4.0,4.0,13.0,Champions
1761,2024-05-20,social,GB,4.0,1551.96,729.3299999999999,2024-05-30 23:08:44,2024-12-01 02:43:07,387.99,30.0,225,1551.96,3.0,3.0,4.0,10.0,Loyal Customers
1762,2024-05-29,referral,GB,2.0,345.23,169.07,2024-08-24 17:04:43,2024-10-07 20:44:28,172.615,85.0,216,345.23,1.0,1.0,1.0,3.0,Lost
1763,2024-01-04,organic,NL,9.0,2543.9300000000003,1251.47,2024-02-28 23:14:54,2024-12-19 02:03:28,282.6588888888889,12.0,362,2543.9300000000003,4.0,5.0,5.0,14.0,Champions
1764,2024-08-08,organic,GB,8.0,3025.88,1502.32,2024-08-16 08:10:49,2024-12-22 20:28:47,378.235,9.0,145,3025.88,4.0,5.0,5.0,14.0,Champions
1765,2024-07-29,organic,GB,2.0,154.93,74.58999999999999,2024-11-26 19:58:49,2024-12-22 07:43:50,77.465,9.0,155,154.93,4.0,1.0,1.0,6.0,New Customers
1766,2024-12-08,referral,US,1.0,274.1,139.92000000000002,2024-12-29 16:40:56,2024-12-29 16:40:56,274.1,2.0,23,274.1,5.0,1.0,1.0,7.0,New Customers
1767,2024-07-03,paid_search,DE,3.0,876.04,458.81999999999994,2024-09-01 12:11:36,2024-12-21 23:09:45,292.0133333333333,10.0,181,876.04,4.0,2.0,2.0,8.0,New Customers
1768,2024-06-20,social,DE,4.0,627.21,288.92999999999995,2024-07-20 14:45:03,2024-11-20 11:42:33,156.8025,41.0,194,627.21,2.0,3.0,2.0,7.0,At Risk
1769,2024-01-25,email,US,11.0,3385.7000000000003,1544.3600000000001,2024-02-17 14:49:16,2024-11-29 01:32:16,307.7909090909091,32.0,341,3385.7000000000003,3.0,5.0,5.0,13.0,Loyal Customers
1770,2024-03-13,affiliate,FR,10.0,3520.52,1856.48,2024-04-09 16:31:05,2024-11-15 18:02:05,352.052,46.0,293,3520.52,2.0,5.0,5.0,12.0,At Risk
